review-data href,audience-reviews__name href,audience-reviews__name,audience-reviews__duration,audience-reviews__review,button--link,audience-reviews__image-avatar src,super-reviewer-badge
https://www.rottentomatoes.com/profiles/2dOFWPIZoSnds9VFe0igNs1LuxN,,,"Sep 14, 2017","Maybe not as good as it's been talked up to be, but still a solid war film. Based on Gustav Hasford's novel The Short Timers, the film's first half details the volunteers' harrowing boot-camp training under the profane, power-saw guidance of drill instructor Sgt. Hartman (R. Lee Ermey, a real-life drill instructor whose performance is one of the most terrifyingly realistic on record). Part two takes place in Nam, as seen through the eyes of the now thoroughly indoctrinated marines. Ironically, Full Metal Jacket was filmed almost entirely in England. ""Full Metal Jacket"" was one of the movies that was talked about when I praised films such as ""Hacksaw Ridge"". Apparently, this was the war film to behold, as it was just as good, if not better. I recently got the opportunity to view this movie and by that, it means I was in the mood for it and I saw it on Netflix. I really don't think this film is as good as its reputation suggests it is, but it's still solid. It's certainly the best film ever made, but it's certainly not bad. I guess it's just dated if anything. I'm not sure if this is a complaint or not, but this really did feel like two different films. The first hour of this film took place at boot camp. It felt repetitive, it dragged a bit, and even though it ended shockingly, it still wasn't enough for an A+ film. Then, when the second half came on, it became an entirely different film. In fact, all the weight the first half had became meaningless. So essentially, this was two different movies. I guess that really is a problem in the end, because by that point, why care about anything that happened in either half? The acting wasn't that great. The only real solid performance from here was Matthew Modine's performance. I actually thought he did a really good job. I thought his performance stood out amongst the rest, especially when other ones stood out negatively. A lot of the performances in this movie were less than adequate. They were either cheesy, cringe worthy, laughable, or just downright awkward. I don't think the best cast was chosen for this film, regardless of what the persona of their character was supposed to be. Although it's not the most visually grossing or hard hitting war film, it boasts these concepts and ideas that are pretty tough at times. The overall language and what was acceptable to say back then is completely different than it is today. I liked seeing that difference in past cultures and how we acted compared to how we do today. It also showed some things that did show that war is ugly. It's not pretty, it has its moments, and I think this film showed those aspects well. In the end, this isn't the best movie by any means. It's good, it has its fair share of problems. Maybe it's a bit dated, but maybe it was really good for its release year. In the end, I'm fairly neutral with it.",SHOW MORE,,
https://www.rottentomatoes.com/profiles/yrXFY9IjdhKMhzbiPwuqZhAOHjy,,,"Sep 7, 2017","Full metal Jacket is an excellent war film directed by the legendary director Stanley Kubrick. Great performances are given from the whole cast and the true hell of war is shown. Although it isn't Stanley Kubrick's best film in my opinion, it still can show the audience how good he really is.",,,
https://www.rottentomatoes.com/profiles/GPgF09HKJHe2T8ziwnTM9uKRIeX,,,"Aug 22, 2017","Puntaje Original: 8.0 Divertida, intensa, reflexiva y oscura. Con una inremunerable actuación de R. Lee Ermey, que trae uno de los personajes más memorables del cine. Full Metal Jacket es una digna última película como director del más grande astro del cine Stanley Kubrick.",,https://images.fandango.com/cms/assets/5d84d010-59b1-11ea-b175-791e911be53d--rt-poster-defaultgif.gif,
https://www.rottentomatoes.com/profiles/bJKuaYulYHM6HBKHGJSvYi0Pibd,,,"Aug 20, 2017","A movie divided in two almost different parts, one focusing on a rather effectively funny and iconic set up, mocking the military training perspective, and the other, demonstrating a powerfully directed satire of the already harsh and visceral war, particularly centered in Vietnam, showing both, a strongly black humored flick, and an extremely effective war movie with all the great elements out of Kubrick's techniques, not to mention the show-stealer R. Lee Ermey in one of history's most iconic performances.",SHOW MORE,https://images.fandango.com/cms/assets/5d84d010-59b1-11ea-b175-791e911be53d--rt-poster-defaultgif.gif,
https://www.rottentomatoes.com/profiles/AlJu6GTGeikWipPf6gfYlfKjsaG,,,"Aug 15, 2017","Full Metal Jacket is not just about war, but rather the psychology behind it. A smart move from the legend that was Stanley Kubrick. We've all seen many war films, a genre that is well explored from a variety of different conflicts. Full Metal Jacket however chooses to go behind the scenes and focus on the training process that changes well intentioned men into trained lethal killers. You could easily split this in half and have two separate films, the first half being more psychologically charged whereas the latter showcasing the brutality of warfare. A ridiculously serious drill sergeant practically bullying a trainee marine so harshly that it slowly turns him into an unstable psychopath. That right there, was some really good psychology and made the film so much more interesting. Sure the Vietnam War scenes were depicted with a substantial amount of fire, blood and guns but it was the first half that really captivated me. Vincent D'Onofrio was the stand out for me, both convincing and expressive through his face. Matthew Modine was good, probably his best performance. Lee Ermey deserves recognition just for somehow managing to not lose his voice from all the shouting. Characterisation was present, perhaps not fully fleshed out as I would like but was just enough for me to care about them. Yet again though, it's the technical marvel that wins...Stanley Kubrick. His directing style is so damn flawless. The nice clean long takes, actors looking directly into the camera, slow motion deaths (particularly in the sniper shootout)...he is just phenomenal. Script was sharp as well. A great section of dialogue where our lead character wears a peace badge and a helmet that says ""born to kill"" for which he describes represents the duality of man. That really stuck with me. So whilst it might feel like two separate films (due to that ridiculously quick transition), it's hard not to appreciate everything that's shown to us. Another hit from Mr. Kubrick.",SHOW MORE,https://images.fandango.com/cms/assets/5d84d010-59b1-11ea-b175-791e911be53d--rt-poster-defaultgif.gif,SUPER REVIEWER
https://www.rottentomatoes.com/profiles/nx2FDwIpRhGPiwpsaPToOsdeiAz,,,"Aug 12, 2017","intense,gory,but one of the best military movies ever made",,,
https://www.rottentomatoes.com/profiles/zWju4BFYJSzwc6XuJoiyXuDMhmmC4JhoQHerTBYFqqCzNi1Ys4lt2XTvvCa9FBQtNahBPHAACQLFZqiKeujLuPOubRImVsbeuBJcPJTGgtmR,https://www.rottentomatoes.com/profiles/zWju4BFYJSzwc6XuJoiyXuDMhmmC4JhoQHerTBYFqqCzNi1Ys4lt2XTvvCa9FBQtNahBPHAACQLFZqiKeujLuPOubRImVsbeuBJcPJTGgtmR,charlie l,"Aug 3, 2017",Unashamedly funny but watching in 2017 it's nothing you haven't already seen before.,,,
https://www.rottentomatoes.com/profiles/KKkFkAIKMh6gSgjf8Os9vFkdh42,,,"Jul 30, 2017",a master piece in cinematography. Stanley Kubrick is a genius.,,,
https://www.rottentomatoes.com/profiles/0x0FmzIAWhZOTnyTpgh6Xh4KSeR,,,"Jul 20, 2017","It takes the idea of military training and the vietnam war, to turn into a great pretty funny, realistic drama showing how tough training can be on people, and how awful the Vietnam War was.",,,
https://www.rottentomatoes.com/profiles/1KkFeOIxnhpAixlI6Qhd9h2diQe,,,"Jul 14, 2017","This movie was incredible. The 1st act was the best part of the movie, it dies down a big during the second half, but picks up again with action packed moments. This movie was fantastic.",,,
https://www.rottentomatoes.com/profiles/yrXFY9IjdhKkTz4fPBsqPTAXIjO,,,"Jul 11, 2017",Greatest war film of all time. One of the best films ever made.,,,
https://www.rottentomatoes.com/profiles/oryFDrTJYS9wINOFerhavTZqH6l,,,"Jul 1, 2017",So good but so sad on so many levels.,,,
https://www.rottentomatoes.com/profiles/WYdF84sDXTGvF9MhWRH8gTRnTGn,,,"Jun 29, 2017","I love this ending so much. The movie that introduced me to the greatest auteur to ever auteur. #StanleyKubrick was one of kind. #FullMetalJacket is one the greatest movies ever made, definitely in the top 5 in the War category. The first 45 minutes are riveting, then it lulls a bit but it's never dull. The last 40 minutes are can't even pause to pee good.",,,
https://www.rottentomatoes.com/profiles/dQZFe9ImZhLoizGuD0FklhXRHKJ,,,"Jun 28, 2017","One of Stanley Kubrick's best films, This is not an easy film to watch but a very enjoyable one from start to finish.",,,
https://www.rottentomatoes.com/profiles/PdrFqBCMkSMdcB9F9BIwguNYSZZCOBHWMujytJ0TaaClKiJnS4gCedHBBC96ubMcgkSqAFqqCjdtYahGJfvlslXFAZuldhlOFrou2BcGkHkX,https://www.rottentomatoes.com/profiles/PdrFqBCMkSMdcB9F9BIwguNYSZZCOBHWMujytJ0TaaClKiJnS4gCedHBBC96ubMcgkSqAFqqCjdtYahGJfvlslXFAZuldhlOFrou2BcGkHkX,anthony p,"Jun 25, 2017","The film from 1987 marks something of another comeback for director Stanley Kubrick. It was released to positive reviews but I can see some chinks in the film. It focuses on raw recruits to the US Marines at the time of the Vietnam War. The psychological horrors it brought to some of these recruits is focused on. The film is split into two main acts. The first half of the film focuses on the training of a platoon of marines on Parris Island, in the U.S. One of the recruits Private Lenny Lawrence (Vincent D'Onofrio) struggles with army life and the loud rule of the Sergeant (Lee Ermey). For about an hour of the film we see the portly Lawrence be for want of a better word be bullied by his commanding officer and fellow recruits before he snaps. The warning signs are all there. The raised eye facial expressions that are a trademark of Kubrick films (A Clockwork Orange and The Shining spring to mind.) The recruits become competent users of killer weapons and are warned by the Sergeant himself in one scene how ruthless killers like Lee Harvey Oswald were trained to shoot by the US Marines. The second half of the film is set in Vietnam itself in a variety of locations. Here the film became confusing as it drifted from one set piece to another. However the overriding theme that 'normal' civilians become killers for want of a better word or witness killing is the main theme. A film that shows the real horrors of conventional wzrfare to recruits to the army 'conscripted'.",SHOW MORE,https://images.fandango.com/cms/assets/5d84d010-59b1-11ea-b175-791e911be53d--rt-poster-defaultgif.gif,
https://www.rottentomatoes.com/profiles/nx2FDKHpXuGJSwpsaeIoyud2IAb,,,"Jun 22, 2017","One of Kubrick's more concrete films, FMJ is perhaps my favorite of his due to each facet and character being so well developed and multi-dimensional. The film still resonates today because of this.",,,
https://www.rottentomatoes.com/profiles/KKkFkDHK4F6kIgns8pS9whkaF42,,,"Jun 21, 2017","While the movie never quite lives up to its incredible first act, it more than simply passes with dazzling cinematography and daring wit, making it a great war film overall.",,,
https://www.rottentomatoes.com/profiles/GPgF09HKvie6h8aSwehMKsKpfeP,,,"Jun 15, 2017",Full Metal Jacket: An overated film thats story leads to nothing. This movie doesn't blow it sucks.,,https://images.fandango.com/cms/assets/5d84d010-59b1-11ea-b175-791e911be53d--rt-poster-defaultgif.gif,
https://www.rottentomatoes.com/profiles/nx2FDJspMSGpTwmFazioATdeiAM,,,"Jun 12, 2017","A strangely hypnotic film. The uniformity of boot camp and the lack of effect most of it has on actual warfare is on full, blunt display in ""Full Metal Jacket,"" and it makes for an extremely intense experience. There's also quite a lot of humor throughout, but the further the film progresses, the dirtier the jokes feel. I know a lot of people consider this to be an anti-war movie, and I don't disagree. But instead of preaching the beliefs of the filmmakers throughout, events are simply shown and the audience is responsible for deciding how they feel about it all. I don't even know how I'd go about recommending this movie, because while I really like it, there's such a wide range of tones and atmospheres that I wouldn't know how to describe it as just one package. And it really should be quite jarring with all the tonal shifts, but all of it manages to flow together and feel coherent. A satirical war drama is how I imagine it could be most effectively described.",SHOW MORE,,
https://www.rottentomatoes.com/profiles/1KaIePFxVTplfxbi6pidXI2puQ1,,,"Jun 6, 2017","Kubrick excels in his use of appropriate music to improve a scene, better than Quentin Tarantino even. The confusion of war is well described in this thought-provoking film and the PT scenes were stellar in their attempts to describe the initiation that all military personnel go through. R. Lee Ermey steals the show and lifts it to a higher art form. A must-see for any war movie enthusiast.",,https://images.fandango.com/cms/assets/5d84d010-59b1-11ea-b175-791e911be53d--rt-poster-defaultgif.gif,
https://www.rottentomatoes.com/profiles/oryFDnIJjf9DfN1ferhawIZXi64,,,"May 28, 2017","Phenomenal, nearly perfect, first half. Vincent D'Onofrio and R. Lee Ermey make it impossible to look away. Quality dips slightly in the second half, but still outshines most other films of its type.",,,
https://www.rottentomatoes.com/profiles/KKJIkaFKeS6kIgoT8lI9whkdh4x,,,"May 28, 2017","I believe it is my favorite war (or better yet, anti-war) movie of all time. There was and never will never be a film like this one.",,https://images.fandango.com/cms/assets/5d84d010-59b1-11ea-b175-791e911be53d--rt-poster-defaultgif.gif,
https://www.rottentomatoes.com/profiles/KKvukeTKMh6Dug4H8ai9MSkaF42,,,"May 26, 2017","Intense ,satirical and Ultra cool. Kubrick's take on The Vietnam war may not boast the most original of themes, but it is exceedingly effective at communicating them.9/10",,https://images.fandango.com/cms/assets/5d84d010-59b1-11ea-b175-791e911be53d--rt-poster-defaultgif.gif,
https://www.rottentomatoes.com/profiles/dQZFe9ImZhLDszdSDrhkdTX1hK6,,,"May 21, 2017","Greedy, darkly funny, horrendous and scary, ""Full Metal Jacket"" might not had overcomed ""Paths of Glory"" with regard to the commentary on the nature of the war, but sure it was an important movie in the 80's in America. Kubrick remained relevant for a lot of years and he proved that he could make another equally disturbing war flick.",,,
https://www.rottentomatoes.com/profiles/NXLiDOFBOFgbczPcZJhmACqjhbbCAPh8lsv4FWNHRRCv9idXF8MHjpTGGCDVF4JsrLFjGu99CDlijYsl9IZlu92FbxtonSwDf2GUwOs2PcG6,https://www.rottentomatoes.com/profiles/NXLiDOFBOFgbczPcZJhmACqjhbbCAPh8lsv4FWNHRRCv9idXF8MHjpTGGCDVF4JsrLFjGu99CDlijYsl9IZlu92FbxtonSwDf2GUwOs2PcG6,delysid d,"Apr 27, 2017",My favourite part is when the sergeant yells at them!,,,
https://www.rottentomatoes.com/profiles/apdFrqIyxhKqSrxHJphzoHPOf2b,,,"Mar 26, 2017",This is an important movie. It's view on the war is realistic and brutal.,,,
https://www.rottentomatoes.com/profiles/wLrF6mumPhxbsLMiMqsvNTopTVJ,,,"Mar 7, 2017","A great film, a good balance of story and action. The film does a good job showing the emotional and mental struggles soldiers face in both training for a war and fighting one. I also enjoy the music played in the film. I feel the music helps the era this film is based in and the music chosen for the scenes of which the music is played in fits really well. Overall I enjoy this film every time I watch it.",,,
https://www.rottentomatoes.com/profiles/oryFDnIJDh9eHN4heXTaKFZqH64,,,"Feb 28, 2017",the first half is good but the second is disappointment,,,
https://www.rottentomatoes.com/profiles/nxNuDJspMSGzhw8uaPToVhd2IAZ,,,"Jan 21, 2017",First part of the movie is captivating.,,https://images.fandango.com/cms/assets/5d84d010-59b1-11ea-b175-791e911be53d--rt-poster-defaultgif.gif,
https://www.rottentomatoes.com/profiles/GPBT8etGRh9mhpNIwdHr9tKpfeeCQRSL4H21SjKTRRCzRi1pukJFvOFllCxgFrBujPiZdTYYCdMuwqhgKfGZcmoSGOuxASZaTJDi8Dfv0cY2,,,"Jan 13, 2017",Best war movie ever made.,,,
https://www.rottentomatoes.com/profiles/yrXFY9IjKTKzFz4fPlHqPTAgujy,,,"Jan 4, 2017","A typical Kubrick masterpiece, divided into two distinct plot areas. The first half of the film is set at U.S. Marine Corps Basic Training at Parris Island, South Carolina amidst the Vietnam War. The audience is introduced to a variety of draftees who are to be transformed from civilians into killers, at the hands of Drill Instructor Gunnery Sergeant Hartman ( R. Lee Ernst). The second half of the film follows Corporal ""Joker"" (Matthew Modine), one of the Marines from the first segment as he works as a military journalist for Stars and Stripes, following a Marine infantry squad during the Tet Offensive. The film is overwhelmingly ""anti-war"". A major theme in the first segment is the brainwashing of humans to become ruthless killers. The second half seems more disconnected but a strong sense of apathy towards winning the war and a lack of purpose in being there rounds off one of Stanley Kubrick's more overlooked films from his later career.",SHOW MORE,,
https://www.rottentomatoes.com/profiles/BQ8FKBTeMFgOIryS9auAzT10iV9,,,"Dec 29, 2016","I don't know whether Kubrick has lost all his masterful skills or he just needed some more time on his ""hiatus"" to put up equally surpassing films about Vietnam war. The first half was far meatier than supposed to be sumptuous ending that' s rather insipid of his benchmarked standards.",,https://images.fandango.com/cms/assets/5d84d010-59b1-11ea-b175-791e911be53d--rt-poster-defaultgif.gif,
https://www.rottentomatoes.com/profiles/RkXFJQIldHYyFnLh40IQkTBxSA4,,,"Dec 25, 2016",One of the best films ever made. Easily in my top ten,,,
https://www.rottentomatoes.com/profiles/oryFDnIJpT9NuN6se2SavTZmh6l,,,"Dec 20, 2016",Una obra maestra de una leyenda del cine.,,,
https://www.rottentomatoes.com/profiles/ejbFymIG0HxJiqZTG4IgBHw8TXW,,,"Nov 24, 2016",The movie works better as a superficial social commentary on the Vietnam War than an actual movie story because there is no plot apparent at all.,,,
https://www.rottentomatoes.com/profiles/9XNFBnIMJT1lCweHqaHGZSbOi8M,,,"Nov 13, 2016",best movie ever! I met Gunny before,,,
https://www.rottentomatoes.com/profiles/nx2FDKHpvfG6fwOTazioyud4uAr,,,"Nov 10, 2016",Great film. The first half is AMAZING! The second half is still good though. Worth watching for sure!,,https://images.fandango.com/cms/assets/5d84d010-59b1-11ea-b175-791e911be53d--rt-poster-defaultgif.gif,
https://www.rottentomatoes.com/profiles/nxNuDvTpYTGDHwLiaBfoyudZTA8,,,"Sep 19, 2016","The first act of Full Metal Jacket is basically perfection. It is pure genius as we get a feel for life in boot camp, and the damaging effects these difficult training techniques can have on recruits. While the quality of the film-making continued once Joker left boot camp, the story dropped off a little. There were still flashes of greatness, but it didn't gel into a complete story as well as I expected. However, the themes were effectively conveyed. You really get a feel for how damaging war can be on the men who must fight it, and what the military is compelled to do in order to keep those men fighting (even in a lost cause.) The final confrontation of the film is devastating and I love how it wraps things up and pays off on things foreshadowed up to that point. In fact, the more I reflect on the movie, the more I recognize its brilliance. I wonder if, upon further viewings, I might find that this is truly a 5-star classic. The only thing that makes me skeptical about the quality of Full Metal Jacket is Matthew Modine. I don't think he's the best actor for this role, and he doesn't really ""become"" the character. Everyone else seems perfectly fit to the film (particularly Lee Ermey as Gny. Sgt. Hartman) but he stands out as an actor delivering an uncomfortable performance that doesn't work as well as I would like. Despite that if you haven't seen Full Metal Jacket, and you have the stomach for war movies that feel gritty and realistic, then make watching it a priority.",SHOW MORE,https://images.fandango.com/cms/assets/5d84d010-59b1-11ea-b175-791e911be53d--rt-poster-defaultgif.gif,
https://www.rottentomatoes.com/profiles/oryFDnIJjf91sNkTerharsZVT6e,,,"Sep 10, 2016","The beginning is definitely the most gripping and enjoyable, and it seems to drag on in the second and third act. Joker isn't the most relatable character, and even borders on irritating. However, this movie does the job of showing the worst the Vietnam War had to offer and didn't hold back",,,
https://www.rottentomatoes.com/profiles/ZOdFnOHK4im2SajfNDSXWH0bTD8,,,"Sep 1, 2016",Outstanding war movie. Never a dull moment.,,,
https://www.rottentomatoes.com/profiles/wLAu6MimZFxguLRSMqsvxiojsVe,,,"Aug 28, 2016","The boot camp part of this movie is 5 stars, the 2nd half is just OK. Kubrik's decision to go with R.Lee Ermey as Gunnery Sergeant was pure genius! Ermey's ad hoc dialog was over-the-top hilarious and totally made the first half of this movie.",,https://graph.facebook.com/v3.3/5fe76156-3543-472a-bbde-e0f08962d569/picture,
https://www.rottentomatoes.com/profiles/JB0FqgIvGi4XsVLfKVs4LTABSbG,,,"Aug 17, 2016","Kubrick's FULL METAL JACKET is one of the best war films ever made, even if its first half could have been cut entirely.",,https://images.fandango.com/cms/assets/5d84d010-59b1-11ea-b175-791e911be53d--rt-poster-defaultgif.gif,
https://www.rottentomatoes.com/profiles/nxNuDwIpRhGJSwVHazioDidBhAz,,,"Aug 11, 2016","Probably the first Kubrick movie I've seen that could have been directed by someone else. It's not a bad movie by any stretch of the imagination, but it's lacks his signature style once you get past the boot camp segment. I think this is why a lot people say that the boot camp portion is better than the larger portion of the movie that actually takes place in Vietnam. Spoilers: It's not. There is a difference between being anti-military and anti-war, neither opinions are clearly right or wrong and that (among some other themes, masculinity being the other most obvious one) is what this movie is about. In boot camp we all want to be Joker. He's the intellectual, sarcastic one who understands ""the duality of man"" after all. But when you get on the ground Animal Mother starts to make a whole lot more sense. Overall I think it could have been a bit better if it had sunk into a more definitive style and the voice over could have been removed without losing almost anything of importance. But even if it is a weaker Kubrick film, it is still very much worth watching.",SHOW MORE,https://images.fandango.com/cms/assets/5d84d010-59b1-11ea-b175-791e911be53d--rt-poster-defaultgif.gif,
https://www.rottentomatoes.com/profiles/2dvIWJFZYinMi9Yue6hgOT1rHxP,,,"Aug 11, 2016",Strong start; weak end.,,https://images.fandango.com/cms/assets/5d84d010-59b1-11ea-b175-791e911be53d--rt-poster-defaultgif.gif,
https://www.rottentomatoes.com/profiles/2dOFWzTZYinkF9jheVHgMF18hxv,,,"Aug 4, 2016",Great movie one of my favorites of all time.,,,
https://www.rottentomatoes.com/profiles/DG6FBQIn2T2NsDgHzOHv6HjKhLK,,,"Aug 4, 2016",o melhor filme de guerra,,,
https://www.rottentomatoes.com/profiles/yrluYPijkIK9IzRsPlHqauAzFjD,,,"Jul 31, 2016","A classic for sure , 5th time seeing this one i think but nice to see again , funny drill-jogging songs and enough acting . Happy there was no 2 hour shootings ! SOMDVD",,https://images.fandango.com/cms/assets/5d84d010-59b1-11ea-b175-791e911be53d--rt-poster-defaultgif.gif,
https://www.rottentomatoes.com/profiles/m8ZFDzSbZfaJF8JfdWuQeHBASVB,,,"Jul 14, 2016","One of my least favorite Kubrick films, but not that bad as a movie. The film drags slightly towards the end, most of the great moments come from the first half of the film, and some of the scenes felt out of place and unimportant to the rest of the picture.",,https://images.fandango.com/cms/assets/5d84d010-59b1-11ea-b175-791e911be53d--rt-poster-defaultgif.gif,
https://www.rottentomatoes.com/profiles/yrluYPijkIKkTzBHP9TqauAzFjy,,,"Jul 10, 2016","Back on my IMDB Top 250 project. This is # 140...110 to go. Loved this movie...cannot believe I never watched it before. I love Kubrick, though I am not always sure if I understand what he is getting at. Here the utter pointlessness of the way the movie is divided I think is supposed to convey how pointless the Vietnam War was. There really wasn't much of a story, just a series of events pulling the characters along. They fight, they die, with no speculation as to why...just like the war.",SHOW MORE,https://images.fandango.com/cms/assets/5d84d010-59b1-11ea-b175-791e911be53d--rt-poster-defaultgif.gif,
https://www.rottentomatoes.com/profiles/DG6FBQInWS2PfDVszOHvgsjrILg,,,"Jul 10, 2016",I don't think anyone other than Kubrick could have made this film the way it is. I absolutely love the boot camp half of the film and man that bathroom scene was incredibly intense. Huge props to D'Onofrio for making me pretty terrified. The Vietnam half of the film was very good as well. Those tracking shots really made you feel like you were there moving with the troops.,,https://images.fandango.com/cms/assets/5d84d010-59b1-11ea-b175-791e911be53d--rt-poster-defaultgif.gif,
https://www.rottentomatoes.com/profiles/0x0FmzIAmiZLunrhpKH61u4xieR,,,"Jul 10, 2016","The military training part in the beginning is the best but then it goes downhill from there. Overall, it was a decent war film.",,,
https://www.rottentomatoes.com/profiles/GPdI0eSKqTeDI8ziwDiMAHKRIeD,,,"Jul 1, 2016","Dozens of lines have become woven into pop culture, but don't think for a second this is an easy watch. Brutal, cold, and most certainly cynical, but one of the best war movies ever made.",,https://images.fandango.com/cms/assets/5d84d010-59b1-11ea-b175-791e911be53d--rt-poster-defaultgif.gif,
https://www.rottentomatoes.com/profiles/nx2FDwIpMSGDHwVHaeIoaFdMSAX,,,"Jun 28, 2016","The first half is a terrifying look into basic army training, the second half is an equally terrifying look into the Vietnam War. Incredibly well acted, most notably by the boot camp instructor and Private Pyle. I really enjoyed the first half, it was revealing and very shocking, the second half isn't quite as good, but that doesn't mean it was bad, I enjoyed the second half almost as much, though it does feel a little bit too long, Full Metal Jacket is a masterpiece about a group of soldiers in the Vietnam war.",SHOW MORE,,
https://www.rottentomatoes.com/profiles/kODIdbuqQhJXso1hbnhxVFQXuDJ,,,"Jun 22, 2016",One of Kubrick's masterpieces.,,https://images.fandango.com/cms/assets/5d84d010-59b1-11ea-b175-791e911be53d--rt-poster-defaultgif.gif,
https://www.rottentomatoes.com/profiles/zWNF4psRvsjei6qTJPhWXhNlHmd,,,"Jun 21, 2016",One of the top 5 war movies of all time. I still prefer the first half to the second but it's all good. Fantastic movie.,,,
https://www.rottentomatoes.com/profiles/1KkFeOIxLipBIxVH6zIdAS20hQj,,,"Jun 19, 2016",A must see absolutely hilarious and powerful,,,
https://www.rottentomatoes.com/profiles/dQZFe9Im4sLVFzGuDjfkMsXOfKw,,,"Jun 11, 2016","Full metal jacket, is it Apocalypse now, no!! Is it a Francis Ford Coppola film, no! Is it a Stanley Kubrick film trying to bring in what is man and how to be strong and fearless into a film yes. What's again by is Rich story rich cinematography and rich acting and comedy mix in with a wartime film to Vietnam. Absolutely!! I was with this film it doesn't get the best deserve that it should be. As my only favorite of Stanley Kubrick and I give every single of his film a perfect 10 because of what I really desire and films that Stanley Kubrick brings into cinema. Clockwork Orange is very simple and yet fun to watch. Full metal jacket is doing the same thing. And is trying to make fun of the horror of war that is the only topic that Stanley Kubrick is bringing into this film genre. Full metal jacket is a must watch for everybody to see you to witness what man has to fear and yet of what is fearless. One of the best executed films that I ever seen that brings in the Vietnam war which it is a fake that the government has to bring in it to the American people. From Boot Camp to war. This is a strong telling of what is soldier went through to Vietnam. And yet deserves the recognition that Stanley Kubrick absolutely deserves and his film. Grade A perfect 10",SHOW MORE,,
https://www.rottentomatoes.com/profiles/KKkFk8hKaI6gSgMF8ai9whkdh4x,,,"Jun 8, 2016","A cool, but dramatic war movie, a disturbing and powerful one too. I haven't seen many other war flicks, but it's been said, and I can says too that this is one of the best war movies ever. I liked the fact that there are two different parts and locations in this movie, the first training part and then the second combat part, which was the best. The constent war violence will surely disturb you even just a bit. But it's a great movie, really one to see, and even has a small bit of comedy to it, and sick ass R Lee Ermey is so comedicly good as the bastard ass general. Definitly recommended !!",SHOW MORE,,
https://www.rottentomatoes.com/profiles/YkRIGKu9ji21fgGSPKSDRf1Qu64,,,"Jun 3, 2016","Pretty good, not great. Drags in spots. First 40 min are like pitch-perfect. I'd call this a minor work. But Kubrick's minor works are way better than most people's major works, so it's definitely worth seeing obviously.",,https://images.fandango.com/cms/assets/5d84d010-59b1-11ea-b175-791e911be53d--rt-poster-defaultgif.gif,
https://www.rottentomatoes.com/profiles/1KkFexHxnhplfxPF6NTdVT2ZuQA,,,"May 17, 2016","Born to Kill. From director Stanley Kubrick comes the nihilistic Vietnam War film Full Metal Jacket. The story follows a marine as he goes through basic training and does a tour in Nam as a war correspondent for Stars and Stripes. Unfortunately the storytelling is weak and disjointed, and uses randomly inserted voice-over, delivered ham-fistedly by Matthew Modine, to try to tie everything together. None of the performances are especially good, aside from R. Lee Ermey; whose performance as a drill sergeant has become iconic. However, Kubrick's directing is impressive, and features some incredibly evocative imagery. Yet without a compelling story, Full Metal Jackets ends up falling flat.",SHOW MORE,,SUPER REVIEWER
https://www.rottentomatoes.com/profiles/qAWuORTpwTlMTRkizOf9xskPfzk,,,"May 12, 2016","Does anyone actually watch this movie past the boot camp scenes? If it was just the boot camp it would be a 5, but with the serious downhill from there I can't rate it more than a 4.",,https://graph.facebook.com/v3.3/02b17992-f00d-49b0-9b73-3b161acd4dd8/picture,
https://www.rottentomatoes.com/profiles/qA0FO9hpaslASRoIz0i9zukaszp,,,"May 5, 2016","People definitely shouldn't take Stanley Kubrick for granted, 'cause every time he says that he wants to make a movie different from his previous one, he always deliver. ""Full Metal Jacket"" is as different from ""The Shining"" as two movies could possibly be, and yet they are also similar in some ways. The concept of insanity lures in both movies and are shown in very successful ways both times. The first half of ""Full Metal Jacket"" blew me away and I enjoyed every single insult that came out of the mouth of Sergeant Hartman's mouth, who were beautifully portrayed by R. Lee Ermey. The second half, however, was a bit disappointing, because it took some time for me to get used to the new warfare surrounding, which wasn't really present at all in the first half of the movie. Matthew Modine is really good in the movie and he is without a doubt the best thing in the second half of the movie. This movie is intense, it's dark and it's very good and can definitely be locked into the vault of great Stanley Kubrick movies.",SHOW MORE,https://images.fandango.com/cms/assets/5d84d010-59b1-11ea-b175-791e911be53d--rt-poster-defaultgif.gif,SUPER REVIEWER
https://www.rottentomatoes.com/profiles/WYdF8dhDzhGeH9wiW4I8riR8iGn,,,"Apr 29, 2016","9.5 out of 10: Funny, intense, and well acted, Full Metal Jacket takes something serious like the Vietnam war and makes something clever.",,,
https://www.rottentomatoes.com/profiles/r8OIO6uAqFGDSdwuqzFVQFGDHZG,,,"Apr 28, 2016","The training portion of the movie in the first half is some of the finest military material I have ever seen on the big screen. R. Lee Ermey is sensational while D'Onofrio's final few scenes are truly haunting. Once the movie moves to Vietnam I thought it lost a lot of momentum. But that first half, wow!",,https://images.fandango.com/cms/assets/5d84d010-59b1-11ea-b175-791e911be53d--rt-poster-defaultgif.gif,
https://www.rottentomatoes.com/profiles/JB0FqgIvZf4OhVwHKgS4QHADfbD,,,"Apr 24, 2016",A Very Good War Movie.,,,
https://www.rottentomatoes.com/profiles/KKkFkAIKDi6QsgAi8lI9vFkaF4a,,,"Apr 19, 2016","Hands down, best war movie of all time. Private Ryan can suck it. Stanley Kubrick is a master at storytelling.",,,
