review-data href,audience-reviews__name href,audience-reviews__name,audience-reviews__duration,audience-reviews__review,button--link,audience-reviews__image-avatar src
https://www.rottentomatoes.com/profiles/qAyiOpfpzSy1CNaczvT90SkbizzC91HlzIp1uw1fmmCkniY1HGdFRNfXXCpOI2zCopIqbCPPC1gfa1IdGu4bsGkIZMIqkhAoCXxi1LTa9FlM,,,"Nov 9, 2022","Gladiator is hands down one of the best, if not the best, movies ever made. It’s a masterpiece packed with outstanding acting, breathtaking visuals, and unparalleled emotional depth. The film flawlessly combines all the elements I love in an epic drama—intense action, a gripping tale of revenge, and heartbreaking tragedy. Russell Crowe delivers a standout performance, rivaling his brilliance in A Beautiful Mind. His portrayal of Maximus is unforgettable. The only other film that comes close to capturing this level of epic storytelling is Spartacus (1960). If you haven’t seen Gladiator yet, I can’t recommend it enough—it’s a must-watch!",SHOW MORE,
,,,"Nov 5, 2022","Love,Love, Love this movie and Joaquin Phoenix can play one heck of a villain so much so that I hated him in this movie.",,
https://www.rottentomatoes.com/profiles/KK4HkOiQMF6zHg1u86h9kskBu44CBJIX1F8oiz6FggCLMiAoHx2F8whwwCwoIDoioJsOehwwCZRtODFedIjGs1BhA2TZzuQlHYMcQetNVfZl,,,"Oct 26, 2022",Most fight scenes were insanely choppy you couldnt even tell what was going on. While the final fight scene between Maximus and Commodus was an improvement it still had choppy moments. Not a fan of the slow motion shots either. I felt the score didnt match most scenes and often took me out of the movie. Some parts slower than others. Overall average acting.,,
https://www.rottentomatoes.com/profiles/lJ8iYRS1VHqZuv6FxRC8gFPvIooCp2FmxCAkSdMIQQCzkixltX4cjMIppCrZIL2iA8hlWinnC6MHz4S4pivQsr6IvkIlgf9Qur8IVXCkqFnQ,https://www.rottentomatoes.com/profiles/lJ8iYRS1VHqZuv6FxRC8gFPvIooCp2FmxCAkSdMIQQCzkixltX4cjMIppCrZIL2iA8hlWinnC6MHz4S4pivQsr6IvkIlgf9Qur8IVXCkqFnQ,Bruno B,"Oct 25, 2022","Que obra prima, simplesmente magnífico",,
https://www.rottentomatoes.com/profiles/lxAsgbug2iqoIwQIxnI8JHWGSooCXMuW6HAeIdgsQQCzkiajfLqHZOIppCrKuLRhAxHlRSnnC6Nfzwf4GTvGhr6IVLilkF2QUrZTVxIj9Fna,https://www.rottentomatoes.com/profiles/lxAsgbug2iqoIwQIxnI8JHWGSooCXMuW6HAeIdgsQQCzkiajfLqHZOIppCrKuLRhAxHlRSnnC6Nfzwf4GTvGhr6IVLilkF2QUrZTVxIj9Fna,MrDonut,"Oct 14, 2022","Gladiator is brutal, intense, powerful, and brilliantly directed. Ridley Scott can do no wrong, especially with all of these amazing performances.",,
https://www.rottentomatoes.com/profiles/lxqFgDF1VHqASwmuxYce0cPDFooCX4FW6HyeFVzIQQCzkiaOhL6Tj8ippCrZIdVCA0sj4tnnC6LSzei9qcvLSr4TVzh0ei2asrAiVxIj9FnN,https://www.rottentomatoes.com/profiles/lxqFgDF1VHqASwmuxYce0cPDFooCX4FW6HyeFVzIQQCzkiaOhL6Tj8ippCrZIdVCA0sj4tnnC6LSzei9qcvLSr4TVzh0ei2asrAiVxIj9FnN,BillBoo,"Sep 20, 2022","Un chef-d'œuvre en tout point, tant dans l'excellente interprétation de Russel Crowe, Joaquin Phœnix et Connie Nielsen, que dans la trame scénaristique riche en émotion et en conduites de vie. Bien que le film dure plus de 2 h 30, son visionnage n'est pas du tout fastidieux, au contraire. Les scènes dans l'arène sont mythiques dans leur mise en scène, appuyant sur l'inéluctabilité de la mort et la morbidité des spectateurs qui prennent plaisir à assister à un spectacle aussi barbare. La musique de fin, Now we are free, clôt magistralement le film.",SHOW MORE,
https://www.rottentomatoes.com/profiles/oreHDrTJQi9NuNqHeDHRKIZ1S66CJphlJIvphVmCllCZOipjCx2IGbfmmCXKu6MhdQsbaSNNC9VT2kiwJi2rFVPSJRuGyu1vsolugzh9OhGO,https://www.rottentomatoes.com/profiles/oreHDrTJQi9NuNqHeDHRKIZ1S66CJphlJIvphVmCllCZOipjCx2IGbfmmCXKu6MhdQsbaSNNC9VT2kiwJi2rFVPSJRuGyu1vsolugzh9OhGO,Alex S,"Sep 17, 2022","How this won Best Picture Oscar is one of life's great mysteries. I was bored senseless for every second. The only good thing to come out of it was the confirmation that Joaquin Phoenix is a complete ham actor, and a bad one at that.",,
https://www.rottentomatoes.com/profiles/KXRfkDHQnu6efgrS80TqJckVf44ClguXqf8Whz6FggCLMiAxsxDHVwuwwCwoIrpuoaiOPfwwCe2fODFeAFjlu8DIARIxPuOrcGBhQetN6FzO,https://www.rottentomatoes.com/profiles/KXRfkDHQnu6efgrS80TqJckVf44ClguXqf8Whz6FggCLMiAxsxDHVwuwwCwoIrpuoaiOPfwwCe2fODFeAFjlu8DIARIxPuOrcGBhQetN6FzO,Groglor,"Sep 13, 2022","very good movie, a classic",,
https://www.rottentomatoes.com/profiles/80XflqiwKiNLIBbCertreujXFeeCn6S9jHVwcr9TGGCokinkIzXuAXUllCavugpuRxCkzIAAC9PsRPCvBimxsb4FRkFNVuKQT2ohj6SWqseN,https://www.rottentomatoes.com/profiles/80XflqiwKiNLIBbCertreujXFeeCn6S9jHVwcr9TGGCokinkIzXuAXUllCavugpuRxCkzIAAC9PsRPCvBimxsb4FRkFNVuKQT2ohj6SWqseN,Philipp N,"Sep 3, 2022","I really loved this one. Watched it on the big screen on my 18th birthday over 20 years ago and will always remember it as one of the greatest swords-and-sandals-epics of all time. Perfect pacing, superb fighting scenes, good cast and captivating story with everything a great movie needs: Action, drama and a bit of fun.",,
https://www.rottentomatoes.com/profiles/dmdceQFmGSLoiWqsN0cLZcX1hKKCmGtdoujoSQ4seeC8yiAxHNZIvatzzCaoIpycNOTG9iooCbkSwPukvfDZCNdFo0T10hlzuqwFOqHrKteG,https://www.rottentomatoes.com/profiles/dmdceQFmGSLoiWqsN0cLZcX1hKKCmGtdoujoSQ4seeC8yiAxHNZIvatzzCaoIpycNOTG9iooCbkSwPukvfDZCNdFo0T10hlzuqwFOqHrKteG,olekander o,"Sep 2, 2022",thoroughly enjoyable and memorable!,,
https://www.rottentomatoes.com/profiles/pmWuMJIkMIpYsy4FlaupDigDFRRC9yUYMIXbSmpubbCWgiqyCbQIejsNNClNIVnur4I8PhkkC2kTLbTd9cxJt6zCdptkAiznf1BTDGuMDFwp,https://www.rottentomatoes.com/profiles/pmWuMJIkMIpYsy4FlaupDigDFRRC9yUYMIXbSmpubbCWgiqyCbQIejsNNClNIVnur4I8PhkkC2kTLbTd9cxJt6zCdptkAiznf1BTDGuMDFwp,himura k,"Sep 1, 2022","Except for the cliche last minute stupidity of the evil emperor, the movie was simply splendid.",,
https://www.rottentomatoes.com/profiles/ejAi12UAYtQpcqeSGvigDSwrsXXC1ohebubdFwVuDDClLiXzIblSvYF11C4MhMdsKGHqBuWWCjeFGpcJPsK1Iy4t1GHxPuvyhxLCQVCqXIQR,https://www.rottentomatoes.com/profiles/ejAi12UAYtQpcqeSGvigDSwrsXXC1ohebubdFwVuDDClLiXzIblSvYF11C4MhMdsKGHqBuWWCjeFGpcJPsK1Iy4t1GHxPuvyhxLCQVCqXIQR,Dan R,"Aug 29, 2022","I've watched this movie 5 or 6 times. It is a top 5 movie of all time for me. Fantastic acting, great story and exciting action scenes. Strength and honour!",,
https://www.rottentomatoes.com/profiles/pZXSkVcwMFpoIDYtk9cpVugyIRRCZRHYWuXbSmvHbbCWgi6gubOFdZINNCM2FyDFoKc8PhkkC2XhLNIdWIx2F6VUdDFW8Cz9h2WcDwFlzFwR,https://www.rottentomatoes.com/profiles/pZXSkVcwMFpoIDYtk9cpVugyIRRCZRHYWuXbSmvHbbCWgi6gubOFdZINNCM2FyDFoKc8PhkkC2XhLNIdWIx2F6VUdDFW8Cz9h2WcDwFlzFwR,chris f,"Aug 27, 2022","A testament to fantastic filmmaking. The MCU cries at night, begging it could be as inspirational, as original, as groundbreaking, and as memorable as this film.",,
https://www.rottentomatoes.com/profiles/Lr0TQ8FlwIPJSortpocNpsoMfvvCZaiWGunbuGlh99CAYiYeIrnHVNHmmCyXunKh2zfzoIPPC2PIWaCWlubyugnuvoigruwKIWMud9CQpILv,,,"Aug 26, 2022","One of the best epic movies out there. Ridley Scott made a wonderfull job directing this And Russel Crowe made a fantastic job playing Maximus One of the best movies of the century Cinematography,Direction,Screenplay,Action Sequences the cast does an excellent job what a fucking movie",,
https://www.rottentomatoes.com/profiles/qxKIO1IpnFlZHRauz0i2NIkzTzzC9zhlpuMPFwGummCkniYrhGmiRZsXXCpOIaXSoKuaPfPPC16ua1Iwps4wfGouZdFqDHwOuX4T1xsOnsly,https://www.rottentomatoes.com/profiles/qxKIO1IpnFlZHRauz0i2NIkzTzzC9zhlpuMPFwGummCkniYrhGmiRZsXXCpOIaXSoKuaPfPPC16ua1Iwps4wfGouZdFqDHwOuX4T1xsOnsly,A A,"Aug 23, 2022",A perfect film. Wish there was slightly more realism to the opening scene but either way cracking stuff.,,
https://www.rottentomatoes.com/profiles/V1ZHAOCMGILoi2zuzwh0gUkdhooCyGik4sPyHK6ieeC6viVAFdvcrVibbC6KuGkfxwtDNiMMCnesyGCZ1TqNcnoTaetOAf2niJBuD2hnZFoV,https://www.rottentomatoes.com/profiles/V1ZHAOCMGILoi2zuzwh0gUkdhooCyGik4sPyHK6ieeC6viVAFdvcrVibbC6KuGkfxwtDNiMMCnesyGCZ1TqNcnoTaetOAf2niJBuD2hnZFoV,Hector A,"Aug 20, 2022","Mi película favorita hasta la fecha, pese ha que tiene muchos gazapos históricos es sin duda una de las mejores películas de la década. Sin duda, ya no se hacen películas así.",,
https://www.rottentomatoes.com/profiles/qxWtOBFpzSyMIRATakt2yFkmSzzCZwFlpuM9HkzcmmCkniRWCZqiqkuXXCpOIazFo2FaRhPPC1JiawfwViXGHGat6AFqmTwnfXRfVotO2FlM,https://www.rottentomatoes.com/profiles/qxWtOBFpzSyMIRATakt2yFkmSzzCZwFlpuM9HkzcmmCkniRWCZqiqkuXXCpOIazFo2FaRhPPC1JiawfwViXGHGat6AFqmTwnfXRfVotO2FlM,ryan o,"Aug 19, 2022",20 plus years later and it's still one the best.,,
https://www.rottentomatoes.com/profiles/OyBid0FgyFrdHwoHjzIzlCM6TkkC8gTdQHWoT0bI22CNnizah4QSPdFKKCnouGvsKmCRjCGGCkpHnyFkjiYWioYcrzCK0hDYFmWSqzfjdhbD,https://www.rottentomatoes.com/profiles/OyBid0FgyFrdHwoHjzIzlCM6TkkC8gTdQHWoT0bI22CNnizah4QSPdFKKCnouGvsKmCRjCGGCkpHnyFkjiYWioYcrzCK0hDYFmWSqzfjdhbD,Diane B,"Aug 13, 2022",Had to put in a plug for one of my favorite movies and one of the last times Russell Crowe was truly sexy.,,
,,,"Aug 10, 2022",Good movie but far from a brave heart or patriot.,,
https://www.rottentomatoes.com/profiles/QDjS6LSXWS0muexFvrfJaULeh66CbNsmkFyvioBuqqCRLiPxId4C4pSppC84unGurdueqtDDCpjIxJi28TngCr8t8yhz1I4juXjcOeCaWIM2,,,"Aug 6, 2022","Brilliant film, lovely story line, great cast, awesome cinematography with a superb soundtrack from hans zimmer to top it of",,
https://www.rottentomatoes.com/profiles/jkdFGLIpJFARhjyTd0Sn9FBrF06,,,"Aug 6, 2022","Long and boring, lots of odd creative choices that were just plain boring and drawn out",,
https://www.rottentomatoes.com/profiles/dQZFe9Im8FLxhzqhDrhkdTXoSK8,,,"Jul 30, 2022",This is one of the best movies ever made. I don't understand why it doesn't have a much higher rating.,,https://images.fandango.com/cms/assets/5d84d010-59b1-11ea-b175-791e911be53d--rt-poster-defaultgif.gif
https://www.rottentomatoes.com/profiles/r8kFO9IAqFGWhdKhqdfVYIGrFZB,,,"Jul 27, 2022","Beautiful, gorgeous, awesome, perfect...",,
https://www.rottentomatoes.com/profiles/L2MuxGIlwIPQIYxfplCNriaXIvvCZ2fmnC4jfGlh99CAYix8hd6CVJTmmCydInWi28szduPPCJQfqLTBlSb1iBGsvdfg9tw2CBRFd9CQRTb8,,,"Jul 23, 2022","The journey that the character takes in this movie is one of the best in the history of cinema. The end is both sad and happy, as the character achieves his goal to get home, but also pays the price for that, which is too high. Russel Crowe's acting is top notch, you begin seeing his character as a real human rather than a fictional character, the same should be said about Joaquin phoenix, whose villain is incredible. The Cinematography and soundtrack are really beautiful making the movie a joy to watch over and over again. The fighting scenes are well-done and perfectly reflect the brutality of those times of human's history. The story may not be special according to some people and even have some goofy moments. but it is told in such a brilliant way, that for me is one of the best. For me this movie is one of the highest points in cinema history and it deserves to be called a masterpiece!",SHOW MORE,
https://www.rottentomatoes.com/profiles/yrXFY9Ij0FKMhzXTP9TqauAvfjB,,,"Jul 21, 2022","La regia di Ridley Scott è, come sempre, tecnicamente ottima. Ricostruzione scenografica ai massimi livelli. Lascia a desiderare il contenuto, in quanto la trama è una rivisitazione storica molto più vicina alla fantasia che alla realtà. Buon Cast, con Russell Crowe perno importante, e buona anche la sceneggiatura. Godibile.",,
https://www.rottentomatoes.com/profiles/GPgF09HKjSe6h8yFwDiMdhK9SeX,,,"Jul 16, 2022",Still a masterpiece over 20 years later,,
https://www.rottentomatoes.com/profiles/1KkFeOIx6upAixVH6pidZF2VsQj,,,"Jul 5, 2022","With amazing characters, awesome fight scenes, a great plot, and a surprisingly emotional ending, Gladiator is an amazing movie with very few flaws.",,
https://www.rottentomatoes.com/profiles/dmgFbLIm4sL2uWlHNYUkdTVGHKKCvZH1NijoSQzieeC8yiybhNqfoLizzCO0u0vINJhG1FooCbaTwyck6udXfNwiY8tyrFlzuq9hOmsr4Iwv,,,"Jul 5, 2022","Among the most perfect of films. As Marcus Aurelius's evil son, Commodus, comes to power in Rome everything changes. This fictional account of a great soldier and Gladiator who stood up against his evil is at the center of this one. The acting is superior. The Direction and cinematography are masterful. The storytelling by Ridley Scott is one of a kind. See this and see it again.",,
https://www.rottentomatoes.com/profiles/OyPudKIgourVSwNulqIBxHMWFkB,,,"Jun 28, 2022",One of the greatest movies of all time!,,
https://www.rottentomatoes.com/profiles/GPgF09HKwFe6h8ZHwRSMpSKZheW,,,"Jun 6, 2022",Incredible movie. Impeccably filmed and still so many years later never fails to inspire,,https://images.fandango.com/cms/assets/5d84d010-59b1-11ea-b175-791e911be53d--rt-poster-defaultgif.gif
https://www.rottentomatoes.com/profiles/kOZFdYIq9FJ0ToqubRIxPsQpTDJ,,,"May 28, 2022",Lots of action and a great show done by Russell!,,
https://www.rottentomatoes.com/profiles/X6dCYvIAoFBpT1gFeMI8YiAKuRe,,,"May 7, 2022","A lacklustre, predictable, and often laughable script full of plot holes which is woven around a Hollywood caricature of Roman society, muddies the otherwise good camera and acting performances.",,
https://www.rottentomatoes.com/profiles/X6dCYvIAoFBpT1wueoi8yFA0TRp,,,"Apr 26, 2022","Best movie I have seen when I was 14. The story line, the acting, the costume, everything is mesmerizing",,https://images.fandango.com/cms/assets/5d84d010-59b1-11ea-b175-791e911be53d--rt-poster-defaultgif.gif
https://www.rottentomatoes.com/profiles/2dOFWPIZAFn0T9JTeVHgMF1rHxo,,,"Apr 23, 2022",It's my favorite movie! I love it!,,https://images.fandango.com/cms/assets/5d84d010-59b1-11ea-b175-791e911be53d--rt-poster-defaultgif.gif
https://www.rottentomatoes.com/profiles/yrXFY9IjKTKkTzeSPBsqZhAzFjD,,,"Apr 22, 2022",That was good Education Movie at Least,,https://images.fandango.com/cms/assets/5d84d010-59b1-11ea-b175-791e911be53d--rt-poster-defaultgif.gif
https://www.rottentomatoes.com/profiles/4JKho2Fk8TLnuXpsxgFXKHKwFPPCMRHgvSv6slNiyyC8oi8OtdrS0YUyyCdBIr6t9QTmxtOOCGOfaycKNILVfyXupjuPWf1ysrmulRIyOH1w,,,"Apr 10, 2022","Świetne, bardzo urozmaicone sceny walki. Dobrze zagrany. Wielka szkoda, że na początku jest tak mocno przewidywalny",,https://images.fandango.com/cms/assets/5d84d010-59b1-11ea-b175-791e911be53d--rt-poster-defaultgif.gif
,,,"Apr 5, 2022","Amazing, heartfelt movie. Epic story with epic stakes.",,
https://www.rottentomatoes.com/profiles/8QrslxsW4hqacMGs6AFzBidYseeCnrH9muqlivecGGCokinbcY6fM1illCqLugBinqHkLcAACvyualulYcwXtb0CReSNlsPxcmOCqAIW0ugz,https://www.rottentomatoes.com/profiles/8QrslxsW4hqacMGs6AFzBidYseeCnrH9muqlivecGGCokinbcY6fM1illCqLugBinqHkLcAACvyualulYcwXtb0CReSNlsPxcmOCqAIW0ugz,Evan M,"Apr 2, 2022","One of the better historical films, and the best set in Ancient Rome.",,
https://www.rottentomatoes.com/profiles/Qw4uWwumxS0zHpOf6BiJKSLeh66CbVSmYIyMh4BSqqCRLi6xtQviKlsppCdkI0rfrwCoxIDDC8nfxJi26snkur8tQkszYc46HmYuvMTa4fML,https://www.rottentomatoes.com/profiles/Qw4uWwumxS0zHpOf6BiJKSLeh66CbVSmYIyMh4BSqqCRLi6xtQviKlsppCdkI0rfrwCoxIDDC8nfxJi26snkur8tQkszYc46HmYuvMTa4fML,chris w,"Mar 30, 2022","A tale of wrong and justice. Excellent script and directing. Superb performances from Russell Crowe, Richard Harris, Connie Nielsen and Oliver Reed",,
https://www.rottentomatoes.com/profiles/80XfleIwNINbiMwu61hzWFdYser,,,"Feb 26, 2022",The gladiator who became a slave then took out the emperor to become the saver of Rome. Joqhan phoniex is good at playing the smiley son of the emperor who he killed. Richard Harris plays the emperor Russel Crowe plays the role as the gladiator and Oliver reed plays a part of the slave owner,,https://images.fandango.com/cms/assets/5d84d010-59b1-11ea-b175-791e911be53d--rt-poster-defaultgif.gif
https://www.rottentomatoes.com/profiles/wLAu6mumeSxGSLeHMDuvpuoOSVe,,,"Feb 22, 2022","Gladiator is a true modern epic, drawing heavily on Spartacus but reshuffling narrative elements for an original story. Russell Crowe is fantastic, one of his best roles ever. The action is gripping and brutal. Hans Zimmer's score evokes feelings of some heavenly afterlife. Considering the historical reality of the brutal politics of ancient Rome, on a rewatch I found the ending a bit too ""Hollywood"", with everything being resolved and a nice bow placed on top. But still, this is meant to be a completely fictional story (although placed in a semi-accurate historical setting, with fictional versions of some historical figures), so I can't get too upset at any inconsistencies with reality. It feels more inspired by mythology and the swords and sandals epics of the 50's & 60's, then it is by any historical commitment.",SHOW MORE,https://images.fandango.com/cms/assets/5d84d010-59b1-11ea-b175-791e911be53d--rt-poster-defaultgif.gif
https://www.rottentomatoes.com/profiles/XPvSYlHAGsR2CvjCeYS8qsAZfRRCpZh6ahozFyRI11CPYiZasxeIykCooCnrILYhRXHzyHOOCmzinDsl2FpLHbeiBOHkeum2fX8CMdCzqflg,https://www.rottentomatoes.com/profiles/XPvSYlHAGsR2CvjCeYS8qsAZfRRCpZh6ahozFyRI11CPYiZasxeIykCooCnrILYhRXHzyHOOCmzinDsl2FpLHbeiBOHkeum2fX8CMdCzqflg,joshan k,"Feb 19, 2022",Quite the brutal movie. If you can't tolerate blood/death very well then you may proceed at your own risk.,,
https://www.rottentomatoes.com/profiles/1KZHeAuz0CpAixPFmzF09t2ySQQC2Mu9XUJWH4kSNNC2xiByTPDFWrhvvCMBuaRIj6sn6uzzCbwizvungi0YiGJsO2ubYhkxcxkSpguvJTjb,https://www.rottentomatoes.com/profiles/1KZHeAuz0CpAixPFmzF09t2ySQQC2Mu9XUJWH4kSNNC2xiByTPDFWrhvvCMBuaRIj6sn6uzzCbwizvungi0YiGJsO2ubYhkxcxkSpguvJTjb,colin m,"Feb 14, 2022",A lot of gladiating.,,
https://www.rottentomatoes.com/profiles/kOZFdYIqPuJKuoNSbnhxKfQLFDV,,,"Feb 8, 2022","An excellent Ridley Scott film that combines adventure with history and this is a good example of what Ridley Scott directed. The performances were great and outstanding, especially Russell Crowe and Joaquin Phoenix, the screenplay was very good, the cinematography amazing and the soundtrack is fascinating and what stands out most about the film. I have no doubt that this is RIDLEY SCOTT'S MASTERPIECE.",,https://images.fandango.com/cms/assets/5d84d010-59b1-11ea-b175-791e911be53d--rt-poster-defaultgif.gif
https://www.rottentomatoes.com/profiles/LrOFx4ilwIPOuYruJOfNbuoXTvM,,,"Jan 19, 2022","I didn't watch this in the cinema when it came out. I thought it sounded silly. On my first watch, I ejected the DVD after ten minutes because of the historical inaccuracies. However, a lot of people *love* this movie so I thought I should give it a second go. It's... OK. I think a lot of fans give it high ratings because of the fight scenes but I found them underwhelming because of the overuse of CGI and fast cuts. On the plus side, the acting is top-notch. It was good to see Richard Harris and Oliver Reed in another historical drama.",SHOW MORE,
https://www.rottentomatoes.com/profiles/kOZFdYIq9FJmioAibRIxATQXuDd,,,"Jan 18, 2022","Brilliantly made, a classic.",,
https://www.rottentomatoes.com/profiles/GPgF0WtKjS92fpNIwkFM9uwZueeCQNiLyhVNHjZiRRCzRi14iobuvAIllCxgFrAtjgSZAHYYCDbFw1IgQuGVFjvu9bFxps2atYjFBkiVJsYm,https://www.rottentomatoes.com/profiles/GPgF0WtKjS92fpNIwkFM9uwZueeCQNiLyhVNHjZiRRCzRi14iobuvAIllCxgFrAtjgSZAHYYCDbFw1IgQuGVFjvu9bFxps2atYjFBkiVJsYm,Sergio C,"Jan 10, 2022",The movie the performances the soundtrack it's just pure perfection one of the best of all time!! ARE YOU NOT ENTERTAINED?,,
https://www.rottentomatoes.com/profiles/kOZFdYIq9FJmiokfbvTxKfQXuDq,,,"Jan 9, 2022",There has never been a better movie than this…ever!!,,
https://www.rottentomatoes.com/profiles/YkdFGOI9XF2XigDHPlhDnH1Ls6Y,,,"Jan 1, 2022",Its a great movie with a great ending and great pace and action but the begging is a bit dull.,,
https://www.rottentomatoes.com/profiles/2dOFWPIZAFnMi9oSe0igoH18hxN,,,"Dec 31, 2021",Gladiator is one of those movies that you won't forget. Ever. It's epic and memorable!,,
https://www.rottentomatoes.com/profiles/RkwIJ6Fo9cvXtnZH4WSQrf98fAACNDFJMuB2flxunnCx6iQLiD6ivATZZCPKFdDSRBCBMFGGC9btPLfLOupkc2nTdmH9MfZbuBDsWyFk0FaR,https://www.rottentomatoes.com/profiles/RkwIJ6Fo9cvXtnZH4WSQrf98fAACNDFJMuB2flxunnCx6iQLiD6ivATZZCPKFdDSRBCBMFGGC9btPLfLOupkc2nTdmH9MfZbuBDsWyFk0FaR,jona i,"Dec 27, 2021","A worthy attempt at epic filmmaking. Great stunts. Great performances. Great vision. But when the writing gets dry, it leaves much to be desired.",,https://images.fandango.com/cms/assets/5d84d010-59b1-11ea-b175-791e911be53d--rt-poster-defaultgif.gif
https://www.rottentomatoes.com/profiles/dQZFe9Im8FL6fzwiDQHkdTXaTK6,,,"Dec 20, 2021",Gladiator is brilliant! Incredible story and performances from the entire cast! Not many movies are able to capture or obtain what Gladiator achieved. A movie that will stay for generations!,,
https://www.rottentomatoes.com/profiles/wLrF6KSmKHxGSLdIMRhvxioJuVJ,,,"Dec 19, 2021","A quest for vengeance of injustice. A bloody spectacle that brings into question the exploitation of death for enjoyment. It's not bringing anything new to the table, but with production quality of this magnitude, who cares?",,https://images.fandango.com/cms/assets/5d84d010-59b1-11ea-b175-791e911be53d--rt-poster-defaultgif.gif
https://www.rottentomatoes.com/profiles/BQnhKmsYLfdwtrwTyatKNC1euVVCdgi8MsAySYDF99Cj9iJgI9xTRJsDDC1gFdoiORivnsppCMLS6MsN2T9ecmNI64sawFAeF0rSxKt8ohlO,,,"Dec 3, 2021","Direction and cast are excellent in this accurate portrayal of Roman gladitorial combat along with the political intrigue of it all. The Battle of Germania was one of my favorite on screen battle scenes and the character of Maximus is brought out by Crowe's steely, soulful performance.",,
https://www.rottentomatoes.com/profiles/NXBFWpIkoFmafoViZKFdqIq0Ibj,,,"Dec 2, 2021","I think ""The gladiator"" is a really nice movie. It is well made, well filmed and well acted. I recommend it as long as you are not a perfectionist when it comes to historical accuracy, but overall it is great.",,
https://www.rottentomatoes.com/profiles/9XNFBnIM4F1afwvhqysGgsbdT8A,,,"Nov 25, 2021","Although formidably made, Gladiator is more centred around its time period than its character depth and cultural context.",,https://images.fandango.com/cms/assets/5d84d010-59b1-11ea-b175-791e911be53d--rt-poster-defaultgif.gif
https://www.rottentomatoes.com/profiles/GPgF09HKwFeQf8ziwAIMvfK9SeR,,,"Nov 15, 2021","Obnoxiously long, and sleezely played out, Gladiator is at best… an ""alright"" experience.",,
https://www.rottentomatoes.com/profiles/dQZFe9Im8FL6fzwiDvSkMsX9FKR,,,"Nov 11, 2021","Inspiring, heroic and great to watch before you play a game of footy",,
https://www.rottentomatoes.com/profiles/RkXFJQIlYFY4fnRS4euQNuBGIAN,,,"Nov 6, 2021",molto molto molto bello,,https://images.fandango.com/cms/assets/5d84d010-59b1-11ea-b175-791e911be53d--rt-poster-defaultgif.gif
https://www.rottentomatoes.com/profiles/KKkFkAIK4F6efgns81H9XikaF4g,,,"Oct 27, 2021",Absolutely insane this movie doesn't have a higher score. Someone thought it was tedious? This movie is gripping the entire runtime. Something else about the director trying to force his world on the viewer or something is illogical as well.,,https://images.fandango.com/cms/assets/5d84d010-59b1-11ea-b175-791e911be53d--rt-poster-defaultgif.gif
https://www.rottentomatoes.com/profiles/LrOFxGIl4uP8FYlTJysNwhoMfvY,,,"Oct 26, 2021",I needn't say much. Scott's Gladiator is a masterpiece.,,
https://www.rottentomatoes.com/profiles/kKBf9YIqAiJXs91fbyHNJFQefDDCK8F1zFpGcVJcrrCZqiYLsNoF9lHggCXQudmu4VSKosPPCgmFaQIROuARfjPImjtG4fwPIL8TPLuloc8R,https://www.rottentomatoes.com/profiles/kKBf9YIqAiJXs91fbyHNJFQefDDCK8F1zFpGcVJcrrCZqiYLsNoF9lHggCXQudmu4VSKosPPCgmFaQIROuARfjPImjtG4fwPIL8TPLuloc8R,jon s,"Oct 26, 2021",An entertaining if predictable historical epic with excellent visuals and an engaging villain. For a movie about gladiators the action is pedestrian. Generally fun but unworthy of best picture.,,
https://www.rottentomatoes.com/profiles/KKkFkAIKou6YigAi84F9kskVf4e,,,"Oct 23, 2021","Aside from a few dull scenes that slowed down the film as well as some minor elements that didn't make a ton of sense, this film was an enjoyable time for both my eyes and ears! Hans Zimmer's score along with much of the cinematography and directing of action scenes, plus for sure Joaquin Phoenix's incredible acting, made this film what it is. This is the first sword and sandals film that I have seen and I can see why some might consider it the best one!",SHOW MORE,
https://www.rottentomatoes.com/profiles/or0fDeFJZHpQcN4heJfR2iZVT66CJzH6MfveFVbFllCZOipncxVHGdhmmCXqIqGFv4Fy1tNNC02hWpIwqS2pHVjfJRuGyuxNSoYSgxFBzIZP,https://www.rottentomatoes.com/profiles/or0fDeFJZHpQcN4heJfR2iZVT66CJzH6MfveFVbFllCZOipncxVHGdhmmCXqIqGFv4Fy1tNNC02hWpIwqS2pHVjfJRuGyuxNSoYSgxFBzIZP,Michael M,"Oct 18, 2021","Gladiator is the epic story of a general who is enslaved and forced to fight in the Coliseum in a low fantasy world loosely based on the Roman Empire. Jokes about the complete lack of historical accuracy aside, Gladiator has some strong points - Commodus (Joaquin Phoenix) makes for a decent villain, the camerawork is strong, and the action, while occasionally spoiled by the dated slow-motion effects, is satisfying. Unfortunately, the screenplay is entirely unbefitting a Best Picture winner. It is full of pseudo-profundities and is unnecessarily depressing, fridging the main character's family almost immediately in the most horrific way possible. Worse, the awful events Maximus experiences provoke little character development beyond making him a bit bitter. He is not the only one with vague characterization: the screenplay provides little in the way of coherent character motivations for the actors (save perhaps Phoenix) to work with, and perhaps consequently, almost every line is delivered like a speech or soliloquy even when this is inappropriate for the context. Gladiator is an alright film if you want to turn your brain off and enjoy the sights, but critics often present the film as intellectually-engaging art, a modern Spartacus, which it most definitely is not.",SHOW MORE,
