review,Titre
Watched this 3 days ago on the big screen and holy moly it was worth it,gladiator
This film was shocking and surprising on the history of the rome empire that happening in each century.,gladiator
Amazing film with an incredible musical score. At times slower paced but made up for in the action sequences. A timeless classic.,gladiator
"At times, the pacing is massively slow, but with highly enjoyable humor, action sequences, visual effects, and terrific performances, this Roman masterpiece is quite possibly one of the best films ever created in cinema history.",gladiator
"One of Ridley Scott's finest, with top-notch acting, directing, writing and score.",gladiator
"It was an absolute masterpiece of a movie. With emotion, action, revenge defenently a must watch.",gladiator
Russell Crowe is exceptional here. The movie is excellent from start to finish.,gladiator
One of the best movies I have ever watched great story,gladiator
Um dos filmes da minha vida,gladiator
An unforgettable experience!,gladiator
"It’s a great film , it brings you into its world and you enjoy it more as it goes on. Great acting . I hope the new one doesn’t take from its legacy",gladiator
Carried by joaquin phoenix,gladiator
Fantastic. Fantastic story Fantastic score Fantastic characters Fantastic scenery Fantastic cinematography Just…… fantastic!,gladiator
Película épica y preciosa muy recomendable,gladiator
🍅 7.4/10 This is a total dad movie. This has some pretty thrilling fights and awesome set pieces with people you love and people you hate. didn’t like this as much as I wanted to but that’s fine it’s still a really good movie with a lot of great performances and easy to follow story that makes it enough of a crowd pleaser with classic status. Grade B+,gladiator
My absolute favorite movie.,gladiator
Easily one of the best movies ever made.,gladiator
Gladiator is just a glorious film to watch as the acting is just fantastic as it has a lot of strength and honor.,gladiator
"by far the best movie ever, great action, great acting, and unlimited rewatchability, if i could only ever watch one movie this would be it.",gladiator
"Has it all, visuals, sfx, action. What a movie needs overall is a likeable protagonist, one we really root for and Gladiator has it. if you ever were in awe of the Roman Gladiator races and want to feel what it's like to be there, see this movie. It's not only a great action film, but a great drama. You can't go wrong with Crowe and Ridley Scott. Everything I've seen with these two I loved. These types of greats make Hollywood. This movie is bloody though, if you have a queasy stomach, probably not the best to watch, but if you don't and love things that are high octane, I couldn't recommend this more.",gladiator
"Complete masterpiece on all levels...it doesn't get better than this as far as sword medieval movies.Beautiful score,top notch acting from a amazing cast,great script, beautifully filmed Can't say enough good about this movie.",gladiator
"For the greatness of Rome, unleash hell... brothers, what we do in life... echoes in eternity!",gladiator
I forever love this movie and can watch it again and again.,gladiator
"Can't think of anything negative, great soundtrack",gladiator
Excellent movie. Hadn't watched it in a few years. Better as it ages. Great acting by Russell Crowe and J. Phoenix.,gladiator
"Crowe is really heroic and Phoenix is really creepy. Check. The movie looks good, and while there are a few CGI issues, for the time, it does a fantastic job of merging sets, models and CGI akin to Lord of the Rings. The revenge story is moving and satisfying. My only real beef with this is - that isn't what happened. Of all the intrigue of ancient Rome, there HAD to have been a story in there worth telling! But still very entertaining.",gladiator
"P E R F E C T! Well done, well written, well thought out story line",gladiator
A deep and dark story. The characters are portrayed well and there is a 'mighty' feel about the film.,gladiator
"Honestly have nothing bad to say about this movie one of the best movies we’re probs ever gonna see considering movies are very bland nowadays. Great acting, Great costumes, Great writing, beautiful visuals Ridley Scott and Russell Crowe deserves all they got from this movie ending gets me every time",gladiator
"Great acting and cast, amazing story, beautiful all around.",gladiator
My opinion of this film has greatly grown over time. I think it's one of the best films of the 2000's.,gladiator
How could you not be entertained?,gladiator
One of my favourite movies! Russell Crowe is outstanding and uplifting. Ridley Scott take a bow,gladiator
"I love history and this film is a masterpiece. Director Ridley Scott absolutely delivers, showcasing why he is truly one of the best.",gladiator
"""What we do in life echoes in eternity."" Any man would be honored to die the same death Maxiums had. Epic movie. But the best and most inspirational line came at the end of the movie. ""I will see you again, but not yet, not yet."" - Juba",gladiator
Una historia de venganza muy emotiva y cruda. Me encantan los actores en esta película a pesar de la narrativa poco fluida.,gladiator
"The world needs movies like this again. About strength, honor, and perseverance all qualities devoid of Hollywood and the general public for the last 20 years.",gladiator
Watched this film as a 4 year old 22 years ago and it’s still the greatest film I’ve ever seen,gladiator
"Gladiator manages to blend compelling drama, Shakespearian grandeur and violent action in a near perfect manner because of the masterful direction by Ridley Scott and a great performance by Russel Crowe.",gladiator
One of my top movies which story and production hold up for years. I could list the entire cast for their great acting. Another great job by Ridley Scott.,gladiator
"Regardless of historical inaccuracies, it's a great film. Top 5 Favorite films. If you are into Rome, Lore, History, with a little Flair and Gore, then Buckle up this ones for you!",gladiator
"A film of incomparable heroism and a Greek tragedy. I’ll never look at a wheat field the same way again. I enjoy the soundtrack on Spotify often, alongside Blade Runner and Dune. I love this movie. All the awards were deserved. Crowe made my top 5 actor list after this film. Bravo, from a fellow thespian!",gladiator
Are you not entertained this movie is one for the history books 10/10 must watch,gladiator
Great historical action movie.,gladiator
Drama filled with lots of action and a great storyline,gladiator
"One of Ridley Scott's best movies. The opening battle scene pulls you right in, the plot is fantastic, the pace is fast and the characters are larger than life. Everyone is cast perfectly and you really get bought into the characters. Highly recommended!",gladiator
"Yeah, pretty good if you're just here for the spectacle but doesn't hold a candle to ""Spartacus""",gladiator
Overall pretty perfect. A little bit on confusion regarding the travel sequence when he passes out though.,gladiator
The definitive 2000s epic that succeeds on every level.,gladiator
TOP TEN of my favorite!,gladiator
"A epic movie to be sure, this is not a movie to be missed. Russel Crowe is Gladiator. He completely embodies the role. The rest of the cast fits perfectly into place, especially Joaquin Phoenix's Commodus and Oliver Reed's Proximo. The direction is magnificent. Ridley Scott creates a melody of beautiful shots blended with great performances. The action sequences are quite good, with the battle at the beginning being a particular highlight. You gotta check this movie out, you will be entertained.",gladiator
Simply put one of the greatest films ever made. A masterpiece from start to end.,gladiator
one of the most badass movies i have ever seen,gladiator
"One of my all time top films. For me this is the film that defines 'epic'. Fantastic story full of emotion, love it! Also the music score is perfect.",gladiator
Greatest movie ever. Russel Crowe prove why he is the best,gladiator
"A good movie for 12 yr old boys. It is beautiful and Crowe is good. But this has all been done before. It is made for those who will not watch Spartacus or any of the countless better films it rehashes. The CGI is cheap looking. And how exactly does Maximus (injured) get from territory that is now Germany, across the Alps, across the Pyrenees, and deep into Iberia, before magically being found by the Moors? How does Commodus kill Richard Harris without Harris showing any struggle? The action slows down for self important reflective sounds and music. Including Celtic sounding pretentious theme music. Again, its ok to good, but its a rehash of whats been done much better, and primarily for an adolescent movie mindset.",gladiator
The greatest film of all time. A story of man.,gladiator
"Great movie, great soundtrack and a solid ending.",gladiator
I was not entertained.,gladiator
"Gladiator is a historical epic with beautiful set designs along with Han Zimmer's sensational score. The action scenes are great, with Joaquin Phoenix delivering arguably one of his best performances. That said, the film lacked substance, often feeling undernourished which fails to compensate for its long runtime.",gladiator
"An All-Time Great film from an All-Time Great Director, with 2 separate All-Time performances from both Crowe & Phoenix. Not to mention the rest of the cast, the cinematography & score are all stellar. I struggle to find a negative aspect of, or a reason not to watch, this film.",gladiator
One of the best films in my opinion.,gladiator
"- banda sonora - inicio cesar comodo y maximo un poco meh telenovelesco - show belico, tampoco nada ultra emocionante - buen giro que no escape",gladiator
"Classico, vale a pena!",gladiator
"All time favourite film, the score is a master piece and story unbeatable.",gladiator
"The movie in general is great: it's watchable and has at some great plot just i dont know about historical acuracy but one think that lil bit dosent fit is the villan of the movie, it just shows ""OH LOOK AT ME MY AM EVIL AND I WILL DO EVIL STUFF"" and even look like tho and main protagonist looked like compleatly a hero, for others it's great so summiries plot and eazy to folow, but for me it anoyis me, one way or another i really like the movie",gladiator
"Spectacular. One of the greatest movies ever made. Superior acting, stunning cinematography.",gladiator
"Just a classic. Two of the deleted scenes should have made the original film (along with everything else which did make it). It is essentially historical fiction, but has tremendous depth and is just a brilliant film.",gladiator
Wanted to be a Gladiator myself after seeing that Movie or at least watch it.,gladiator
"One of my all-time favorites. Historical fiction for sure; based around a couple real people. Visually stunning, holds up 22 years later! I love the story, I love the depiction of how a warrior with nothing to lose is hard to distinguish from the ferocity of man with everything to lose. The soul of a true warrior is well depicted here, also the camaraderie of warriors, and how man's heart lives and dies for the beauty he loves.",gladiator
"Gladiator is a ""historical"" epic from director Ridley Scott, which won the best picture Oscar back in 2000. It has an emotional story, fantastic cinematography, and great characters, Maximus of course being the standout. The performances are fantastic as well. Despite many historical inaccuracies, Gladiator is a fantastic revenge film.",gladiator
"From the director of Alien and American Gangster, Gladiator is one of his best films of all time and just like Alien for that matter, this is one of those movies that I really love every time I am entertained. Russell Crowe as Maximus Decimus Meridius intends to return home after he leads the Roman army to victory against the Germanic tribes. Emperor Marcus Aurelius played by Richard Harris, tells him that his brother, Commodus played by Joaquin Phoenix, will not rule as emperor and that he wishes Maximus to succeed him, as regent, to restore the Roman Republic. Marcus informs Commodus of his decision; but in response, he murders his father. He proclaims himself as the new emperor and requests loyalty from Maximus, who refuses. Maximus is arrested and is told that he and his family will die. He kills his captors and is wounded, rides for his home near Turgalium, where he finds his wife and child crucified. Slavers find him and take him to the city of Zucchabar in the Roman province of Mauretania Caesariensis, where he is sold to gladiator trainer Proximo. Despite that this is similar to every Moses story, this movie is awesome in every way possible with it's fantastic fight sequences even when Maximus won his first match against other gladiators I said "" Ah ha ha ha! Are you not entertained?"" right before he said ""Are you not entertained? Are you not entertained? Is this not why you are here?"" Russell Crowe and Joaquin Phoenix are both fantastic in this playing off against each other. There are plenty of epic movies I've seen during to this day, some of which are both go up to three hours and down to three hours in that category. Gladiator is a fantastic epic historical action drama that builds up for it's immense cinematography, fantastic acting, great directing and good music by Hans Zimmer. If there is one thing I'd like to mention while doing this review is that when you get to see Richard Harris again, you'll get to see him again as Professor Dumbledore in Harry Potter. Hahaha. Yeah. This movie is very good and is the one I will watch over and over every time I'm in the mood to be entertained.",gladiator
One of the greatest and most interesting movies of all time.,gladiator
"Yeah. Why not, really?",gladiator
"Regardless of the historical inaccuracies, Gladiator is one of the greatest movies of all time. Any man who has respect for history dreams of being Maximus and serving Rome until his last breath.",gladiator
The narrative sometimes stumbles as it edges towards redemption and revenge but the depth Crowe gives his character makes it enjoyable. The battle scenes are also spectacular.,gladiator
Timeless masterpiece!,gladiator
Must watch movie satisfied!,gladiator
Top 5 all time movie,gladiator
Great film and incredible performances by all of the cast,gladiator
Phenomenonl amazing 👏,gladiator
Great soundtrack and story,gladiator
THE whole loved this movie over and over and over again!,gladiator
Classic... great film.,gladiator
An all time great movie and very immersive historical drama about the Roman empire,gladiator
✅80% …………………………………..,gladiator
"Great plot, great visuals, inspiring story of vengeance.",gladiator
Good revenge movie. Joaquin killed it as always,gladiator
"Great Movie, the acting in this is outstanding! One of Ridley Scott's best!",gladiator
"Good old fashioned epic film, loved it and watched it many times",gladiator
"This revenge driven epic is so quotable a whole class could find different ones for their yearbook pages. In other words, the spectacle is paired with fitting powerful lines and performances which makes this Best Picture winner a timeless classic.",gladiator
One of my favorite movies of all time.A masterpiece nothing put out today compares.,gladiator
"""Are you not entertained?"" Gladiator is a phenomenal achievement in cinema. The execution is near-flawless, with excellent storytelling, directing, acting and everything in between. The first act is full of exposition, which can get tiresome. However, once you hit the 45 minute mark, it is full steam ahead. The story of redemption is incredibly captivating and leaves a mark. Maximus is a powerful character and his foil, Commodus, is despicable. To cap it all off, the finale of this film is one of the best in modern film history. I don't think of the Roman Empire often, but when I do, it is because of Gladiator. Best Character: Maximus Best Quote: ""My name is Maximus Decimus Meridius..."" Best Scene: Elysium Best Piece of Score: ""Now We Are Free"" Note: I love Hans Zimmer, but the Pirates of the Caribbean score is a little too close to this.",gladiator
A truly masterpiece.,gladiator
"I believe that the film ""Gladiator"" is a true masterpiece and one of the best works of the legendary Ridley Scott. I highly recommend viewing to everyone who has not yet had time to familiarize themselves with this work.",gladiator
A fantastic old-fashion revenge film,gladiator
"A work that continues to be good, bringing a plot that goes well with great performances and very beautiful visuals.",gladiator
"Amazing! I think I saw this in the movie theaters more than 10 times. Great on screen! They are making a part 2! I would love it but when they update films today, they usually ruin it with the cast and stories.",gladiator
one of the best movies ever made. so fresh. Russel Crowe is amazing.,gladiator
"From story telling, to dialogue and beyond! A masterpiece that keeps you glued to the screen the entire time. Emotional, action packed. You'll be content once finished but at the same time you'll want a gladiator 2!",gladiator
"I can see why people graded this lowly because of historical accuracy… That being said as time goes by, this show would be extremely accurate compared to the movies coming out nowadays lol. Jokes aside I'm a Roman Empire / Greek history enthusiast and went out of my way to learn more about each civilization in my college years. The names and actions are extremely mixed up in this movie but I still believe this movie is not only great but visually educates people on what the Roman Empire was. ON TOP of that the story line and plot twist deserve an A+. Russel Crowe is the man!",gladiator
Compared to the second this looks like the Mona Lisa.,gladiator
a must see roman setted movie with a young but oh so vibrant action lead Russel Crowe who gives the performance of a life time,gladiator
"What a great movie! I typically don't watch movies of this type, but this was a gem! The emotional ties that keep you glued to your seat are incredible. The main characters are lovable and really make you want to keep watching to root for them!",gladiator
Excellent movie i ever saw.,gladiator
"Excellent movie, love rusty",gladiator
"Man vs man a classic story of revenge set in ancient Rome, bursting with brilliant performances solid action and awesome sets. Sword and sandals at it's best.",gladiator
"This is an amazing revenge story, with excellent acting. It's one of my favorites.",gladiator
Filme top muito bom muito bom filme top nota 10/10 e um filme muito bom muito bom,gladiator
Great movie and great performance from Crowe and Phoenix,gladiator
Gladiator is an absolute masterpiece that captures the beauty and horror of Ancient Roman society.,gladiator
An absolutely outstanding movie. Visually amazing with a gripping storyline. I highly recommended film with Russell Crow presenting an unreal performance.,gladiator
"One of the greatest movies ever made. Perfect from beginning to end, wonderfully shot it makes you feel like you are in ancient Rome.",gladiator
"Although I don't like this movie as much as other people do, it was still great. Although it felt relatively slow and at some points even boring in the first half, the action, acting, and design were top tier. However, the second half was great, and I think Joaquin Phoenix and Russell Crowe are two of my favorite actors after the movie ended. Definitely worth a watch.",gladiator
"Great film! It twists history a bit, but it's still thought-provoking and transportive to another world. Fantastic acting and visuals, music, everything you could possibly need in an epic film 💙",gladiator
"Joaquin is such a great villain, you just absolutely hate his guts, much like how his character's father did. And the movie has queen giraffes, I mean c'mon. -.5 for Russel Crowe barely trying to appear to be a native Spaniard",gladiator
"Gladiator is an epic and enthralling historical drama that showcases Russell Crowe's mesmerizing performance as Maximus. Ridley Scott's masterful direction brings ancient Rome to life, blending intense action sequences with emotional depth. The film's grand scale, powerful storytelling, and iconic soundtrack make it a true cinematic masterpiece that continues to captivate audiences.",gladiator
"A beautiful movie and a VERY raw one too. Russell Crowe's portrayal is good enough to see a great story of revenge, I'd say satisfying too, even more if you're attached on the term ""Finishing what you started"", because he gets everything done and succeeds with his mission gloriously, returning home in a Hans Zimmer's way that is unforgettable. Also, Joaquin Phoenix made sure to portray a character that deserves to die and you're wishing it, that's what also makes this movie a great story of revenge to follow.",gladiator
"Ridley Scott uses Joaquin and Russell to flesh out two deep characters which he then pits together in an awesome and breathtaking series of fights, in which Commodus meets his end in a deserving finale",gladiator
"Arenada Maximus' un repliği aynen şöyledir: ""my name is maximus decimus meridius, commander of the armies of the north, general of the felix legions, loyal servant to the true emperor , marcus aurelius, father to a murdered son, husband to a murdered wife, and i will take my vengeance in this life or the next!!!""",gladiator
"Épico e heróico, uma jornada que prende o espectador.",gladiator
"Yes, in fact, Ridley, I was.",gladiator
The movie was very well directed. The movie is a great blend of action and drama.,gladiator
####################,gladiator
"cult, absolute classic: must watch",gladiator
"Has some fine moments, but on the whole that doesn't make up for what is a bloated, predictable and at times quite dull movie.",gladiator
"Um grande filme, com um timo roteiro e um elenco que deu um show de atuao.",gladiator
"Not historically accurate by any stretch, but a great story and fantasic acting. Amazing action scenes, fabulous sets and an outstanding story telling.",gladiator
"Another one of my favorite movies of all time. 2000's Gladiator deserves an epic historical masterpiece directed by Ridley Scott, and starring Russell Crowe plays a general who became a slave, then later became a champion in a gladiatorial combat of Ancient Rome.",gladiator
"Great storyline, with a great performance",gladiator
"cool as movie, dude just wants to go home to his farm. joaquin does good as joffrey type emperor. GOT in ancient Roma. fun fact that i made up: a throwaway version of the battle theme by hans zimmer was used as the main theme for pirates of the caribbean, take that info as you will",gladiator
"Absolutely amazing movie. The soundtrack, the actors, everything is brilliant",gladiator
"Perhaps my favorite movie of all times. Russell Crowe went above and beyond for his role in this film. Action pieces were great and entertaining. The plot as a whole was interesting, the revenge story was a very good route to go. The emotional beats hit very well, the wheat field imagery was perhaps some of the best. The Music is something that I cannot ignore, one of the best and most recognizable soundtracks of all time. It fits every scene very well. Overall an excellent film.",gladiator
A trip to antiquity. This film is a work of art.,gladiator
Uma obra de arte ! sem dúvidas!,gladiator
"É ainda um filme incrível. Posso ver ainda hoje, depois de tantos años de lançamento e ainda adoro cada parte. Foi um dos melhores filmes históricos que já vi. Esse filme ainda deve inspirar muitos outros.",gladiator
A Nearly perfect film. Begining fight sequence was a bit choppy cause of the camera movnet,gladiator
"Great story, well told. I was definitely entertained.",gladiator
A very good movie but not spectacular. Not a classic but one you will watch more than once.,gladiator
Un film bellissimo dal punto di vista della trama. Ti riporta indietro nel tempo. Solo un poco lento,gladiator
Great movie and great acting,gladiator
Gladiator is an epic movie far superior to most modern movies in every way it champions honor which is in very short supply in hollywood movies these days.,gladiator
One of my favourites of all time,gladiator
Are you not entertained?!,gladiator
A classic. One of the best Crowe performances!,gladiator
The best dramatic and emotional film. This movie represents what it's like to be a man!,gladiator
Possibly the best movie of the 2000s so far. Russell Crowe is amazing and there is not one wasted scene. Fantastic movie.,gladiator
"It's hard to believe a story so supposedly old could be so currently relevant. The mob is fickle, brother.",gladiator
"What a movie! It is definitely in my top... Saying that, it is an absolutely entertaining movie that is constantly packed with action and is pretty enjoyable. The music is by far one of the BEST, if not then THE best soundtrack. The battle scenes are very climactic and are overall pretty fun to watch. The plot is really fun, and the movie is loosely based on real events, and disregarding that and a few tactical errors, it is apparently pretty accurate at representing Rome according to several Roman history professors that have spent decades on the subject. There is a few unnoticeable errors that you can't unsee like certain lighting, gas tanks, and unpainted busts, but besides that the movie was pretty darn good. Plot 9/10 Effects 8.7/10 Characters 10/10 Action 9.1/10 Enjoyment 10/10 Historic Accuracy 9.8/10 Overall 9/10",gladiator
Are you not entertained?,gladiator
lots of talking but a great story,gladiator
"Simply the best ""sword & sandal"" film ever made. Perfect casting, directing etc.",gladiator
I was in fact entertained. Great all around,gladiator
U Cant get much better than this,gladiator
Phoenix and Crowe put on a great performance. You can't help but hate Phoenix's character and root for Crowe. A credit to both of their acting chops.,gladiator
"Ridley Scott rarely disappoints with his films. All of them, including the unjustly-maligned Legend, are visually stunning and just show the director's artistic genius. Gladiator should be up there as one of the best films he's done, if not the best. Almost everything on screen is very graphic, making some scenes upsetting to watch, but the visuals are just outstanding. The music score by Hans Zimmer just adds to the drama that is already there in the script. which is well written and rather Shakespearean. The performances were brilliant, especially Joaquin Pheonix and Oliver Reed. Russell Crowe is wholly convincing in the title role, and Richard Harris and Connie Nielson are also excellent. The costumes are brilliant, as well as the sets. In conclusion, Gladiator is a near masterpiece, only marred by some upsetting scenes. 9/10 Bethany Cox.",gladiator
gladiator go to war like raaaahhhhhh!!!!!!!! - Strong 7/10 / Light 8/10,gladiator
It does not hold the time. It is no more so nice like in 2000,gladiator
"Gladiator is hands down one of the best, if not the best, movies ever made. It’s a masterpiece packed with outstanding acting, breathtaking visuals, and unparalleled emotional depth. The film flawlessly combines all the elements I love in an epic drama—intense action, a gripping tale of revenge, and heartbreaking tragedy. Russell Crowe delivers a standout performance, rivaling his brilliance in A Beautiful Mind. His portrayal of Maximus is unforgettable. The only other film that comes close to capturing this level of epic storytelling is Spartacus (1960). If you haven’t seen Gladiator yet, I can’t recommend it enough—it’s a must-watch!",gladiator
"Love,Love, Love this movie and Joaquin Phoenix can play one heck of a villain so much so that I hated him in this movie.",gladiator
Most fight scenes were insanely choppy you couldnt even tell what was going on. While the final fight scene between Maximus and Commodus was an improvement it still had choppy moments. Not a fan of the slow motion shots either. I felt the score didnt match most scenes and often took me out of the movie. Some parts slower than others. Overall average acting.,gladiator
"Que obra prima, simplesmente magnífico",gladiator
"Gladiator is brutal, intense, powerful, and brilliantly directed. Ridley Scott can do no wrong, especially with all of these amazing performances.",gladiator
"Un chef-d'œuvre en tout point, tant dans l'excellente interprétation de Russel Crowe, Joaquin Phœnix et Connie Nielsen, que dans la trame scénaristique riche en émotion et en conduites de vie. Bien que le film dure plus de 2 h 30, son visionnage n'est pas du tout fastidieux, au contraire. Les scènes dans l'arène sont mythiques dans leur mise en scène, appuyant sur l'inéluctabilité de la mort et la morbidité des spectateurs qui prennent plaisir à assister à un spectacle aussi barbare. La musique de fin, Now we are free, clôt magistralement le film.",gladiator
"How this won Best Picture Oscar is one of life's great mysteries. I was bored senseless for every second. The only good thing to come out of it was the confirmation that Joaquin Phoenix is a complete ham actor, and a bad one at that.",gladiator
"very good movie, a classic",gladiator
"I really loved this one. Watched it on the big screen on my 18th birthday over 20 years ago and will always remember it as one of the greatest swords-and-sandals-epics of all time. Perfect pacing, superb fighting scenes, good cast and captivating story with everything a great movie needs: Action, drama and a bit of fun.",gladiator
thoroughly enjoyable and memorable!,gladiator
"Except for the cliche last minute stupidity of the evil emperor, the movie was simply splendid.",gladiator
"I've watched this movie 5 or 6 times. It is a top 5 movie of all time for me. Fantastic acting, great story and exciting action scenes. Strength and honour!",gladiator
"A testament to fantastic filmmaking. The MCU cries at night, begging it could be as inspirational, as original, as groundbreaking, and as memorable as this film.",gladiator
"One of the best epic movies out there. Ridley Scott made a wonderfull job directing this And Russel Crowe made a fantastic job playing Maximus One of the best movies of the century Cinematography,Direction,Screenplay,Action Sequences the cast does an excellent job what a fucking movie",gladiator
A perfect film. Wish there was slightly more realism to the opening scene but either way cracking stuff.,gladiator
"Mi película favorita hasta la fecha, pese ha que tiene muchos gazapos históricos es sin duda una de las mejores películas de la década. Sin duda, ya no se hacen películas así.",gladiator
20 plus years later and it's still one the best.,gladiator
Had to put in a plug for one of my favorite movies and one of the last times Russell Crowe was truly sexy.,gladiator
Good movie but far from a brave heart or patriot.,gladiator
"Brilliant film, lovely story line, great cast, awesome cinematography with a superb soundtrack from hans zimmer to top it of",gladiator
"Long and boring, lots of odd creative choices that were just plain boring and drawn out",gladiator
This is one of the best movies ever made. I don't understand why it doesn't have a much higher rating.,gladiator
"Beautiful, gorgeous, awesome, perfect...",gladiator
"The journey that the character takes in this movie is one of the best in the history of cinema. The end is both sad and happy, as the character achieves his goal to get home, but also pays the price for that, which is too high. Russel Crowe's acting is top notch, you begin seeing his character as a real human rather than a fictional character, the same should be said about Joaquin phoenix, whose villain is incredible. The Cinematography and soundtrack are really beautiful making the movie a joy to watch over and over again. The fighting scenes are well-done and perfectly reflect the brutality of those times of human's history. The story may not be special according to some people and even have some goofy moments. but it is told in such a brilliant way, that for me is one of the best. For me this movie is one of the highest points in cinema history and it deserves to be called a masterpiece!",gladiator
"La regia di Ridley Scott è, come sempre, tecnicamente ottima. Ricostruzione scenografica ai massimi livelli. Lascia a desiderare il contenuto, in quanto la trama è una rivisitazione storica molto più vicina alla fantasia che alla realtà. Buon Cast, con Russell Crowe perno importante, e buona anche la sceneggiatura. Godibile.",gladiator
Still a masterpiece over 20 years later,gladiator
"With amazing characters, awesome fight scenes, a great plot, and a surprisingly emotional ending, Gladiator is an amazing movie with very few flaws.",gladiator
"Among the most perfect of films. As Marcus Aurelius's evil son, Commodus, comes to power in Rome everything changes. This fictional account of a great soldier and Gladiator who stood up against his evil is at the center of this one. The acting is superior. The Direction and cinematography are masterful. The storytelling by Ridley Scott is one of a kind. See this and see it again.",gladiator
One of the greatest movies of all time!,gladiator
Incredible movie. Impeccably filmed and still so many years later never fails to inspire,gladiator
Lots of action and a great show done by Russell!,gladiator
"A lacklustre, predictable, and often laughable script full of plot holes which is woven around a Hollywood caricature of Roman society, muddies the otherwise good camera and acting performances.",gladiator
"Best movie I have seen when I was 14. The story line, the acting, the costume, everything is mesmerizing",gladiator
It's my favorite movie! I love it!,gladiator
That was good Education Movie at Least,gladiator
"Świetne, bardzo urozmaicone sceny walki. Dobrze zagrany. Wielka szkoda, że na początku jest tak mocno przewidywalny",gladiator
"Amazing, heartfelt movie. Epic story with epic stakes.",gladiator
"One of the better historical films, and the best set in Ancient Rome.",gladiator
"A tale of wrong and justice. Excellent script and directing. Superb performances from Russell Crowe, Richard Harris, Connie Nielsen and Oliver Reed",gladiator
The gladiator who became a slave then took out the emperor to become the saver of Rome. Joqhan phoniex is good at playing the smiley son of the emperor who he killed. Richard Harris plays the emperor Russel Crowe plays the role as the gladiator and Oliver reed plays a part of the slave owner,gladiator
"Gladiator is a true modern epic, drawing heavily on Spartacus but reshuffling narrative elements for an original story. Russell Crowe is fantastic, one of his best roles ever. The action is gripping and brutal. Hans Zimmer's score evokes feelings of some heavenly afterlife. Considering the historical reality of the brutal politics of ancient Rome, on a rewatch I found the ending a bit too ""Hollywood"", with everything being resolved and a nice bow placed on top. But still, this is meant to be a completely fictional story (although placed in a semi-accurate historical setting, with fictional versions of some historical figures), so I can't get too upset at any inconsistencies with reality. It feels more inspired by mythology and the swords and sandals epics of the 50's & 60's, then it is by any historical commitment.",gladiator
Quite the brutal movie. If you can't tolerate blood/death very well then you may proceed at your own risk.,gladiator
A lot of gladiating.,gladiator
"An excellent Ridley Scott film that combines adventure with history and this is a good example of what Ridley Scott directed. The performances were great and outstanding, especially Russell Crowe and Joaquin Phoenix, the screenplay was very good, the cinematography amazing and the soundtrack is fascinating and what stands out most about the film. I have no doubt that this is RIDLEY SCOTT'S MASTERPIECE.",gladiator
"I didn't watch this in the cinema when it came out. I thought it sounded silly. On my first watch, I ejected the DVD after ten minutes because of the historical inaccuracies. However, a lot of people *love* this movie so I thought I should give it a second go. It's... OK. I think a lot of fans give it high ratings because of the fight scenes but I found them underwhelming because of the overuse of CGI and fast cuts. On the plus side, the acting is top-notch. It was good to see Richard Harris and Oliver Reed in another historical drama.",gladiator
"Brilliantly made, a classic.",gladiator
The movie the performances the soundtrack it's just pure perfection one of the best of all time!! ARE YOU NOT ENTERTAINED?,gladiator
There has never been a better movie than this…ever!!,gladiator
Its a great movie with a great ending and great pace and action but the begging is a bit dull.,gladiator
Gladiator is one of those movies that you won't forget. Ever. It's epic and memorable!,gladiator
"A worthy attempt at epic filmmaking. Great stunts. Great performances. Great vision. But when the writing gets dry, it leaves much to be desired.",gladiator
Gladiator is brilliant! Incredible story and performances from the entire cast! Not many movies are able to capture or obtain what Gladiator achieved. A movie that will stay for generations!,gladiator
"A quest for vengeance of injustice. A bloody spectacle that brings into question the exploitation of death for enjoyment. It's not bringing anything new to the table, but with production quality of this magnitude, who cares?",gladiator
"Direction and cast are excellent in this accurate portrayal of Roman gladitorial combat along with the political intrigue of it all. The Battle of Germania was one of my favorite on screen battle scenes and the character of Maximus is brought out by Crowe's steely, soulful performance.",gladiator
"I think ""The gladiator"" is a really nice movie. It is well made, well filmed and well acted. I recommend it as long as you are not a perfectionist when it comes to historical accuracy, but overall it is great.",gladiator
"Although formidably made, Gladiator is more centred around its time period than its character depth and cultural context.",gladiator
"Obnoxiously long, and sleezely played out, Gladiator is at best… an ""alright"" experience.",gladiator
"Inspiring, heroic and great to watch before you play a game of footy",gladiator
molto molto molto bello,gladiator
Absolutely insane this movie doesn't have a higher score. Someone thought it was tedious? This movie is gripping the entire runtime. Something else about the director trying to force his world on the viewer or something is illogical as well.,gladiator
I needn't say much. Scott's Gladiator is a masterpiece.,gladiator
An entertaining if predictable historical epic with excellent visuals and an engaging villain. For a movie about gladiators the action is pedestrian. Generally fun but unworthy of best picture.,gladiator
"Aside from a few dull scenes that slowed down the film as well as some minor elements that didn't make a ton of sense, this film was an enjoyable time for both my eyes and ears! Hans Zimmer's score along with much of the cinematography and directing of action scenes, plus for sure Joaquin Phoenix's incredible acting, made this film what it is. This is the first sword and sandals film that I have seen and I can see why some might consider it the best one!",gladiator
