review-data href,audience-reviews__name href,audience-reviews__name,audience-reviews__duration,audience-reviews__review,button--link,audience-reviews__name (2),audience-reviews__image-avatar src
https://www.rottentomatoes.com/profiles/OyQHB0HgvfjqubxIlphBlFkWCkkCWgFdJiboIr6I22CNniDaF4GIPRuKKC9lsb1IK9cRqcGGCkqiLyIm6tYouArfolTKVF0QcRnCmZtjbS8v,https://www.rottentomatoes.com/profiles/OyQHB0HgvfjqubxIlphBlFkWCkkCWgFdJiboIr6I22CNniDaF4GIPRuKKC9lsb1IK9cRqcGGCkqiLyIm6tYouArfolTKVF0QcRnCmZtjbS8v,Mark A,"Dec 16, 2022","Enjoyable film, but The Shawshank Redemption deserved the Oscar.",,,
,,,"Dec 11, 2022",Brilliant. Creative. Amazing performances and fun,,,
https://www.rottentomatoes.com/profiles/Pd6uqvulJCWvFkLh9MfL9HN2uZZCOxSWrFgGhJmuaaClKiJXi40cOPcBBC9aFvoTgeIWluqqCersY9sdytv6Ty8uAzflzuDWFrximGIgVtyB,https://www.rottentomatoes.com/profiles/Pd6uqvulJCWvFkLh9MfL9HN2uZZCOxSWrFgGhJmuaaClKiJXi40cOPcBBC9aFvoTgeIWluqqCersY9sdytv6Ty8uAzflzuDWFrximGIgVtyB,Zeverb,"Dec 3, 2022",Forrest is very great storyteller - Strong 8/10 / Light 9/10,,,
https://www.rottentomatoes.com/profiles/BQDuKGIYqHdrczVcygCANh1ZIVVCqyu8MsBgfYdu99Cj9iOgU9XFR1IDDCPDFdoiO6uKkuppCgmF6vcNzH6kimvt64sX9iAdH2BsA9IrKTzx,https://www.rottentomatoes.com/profiles/BQDuKGIYqHdrczVcygCANh1ZIVVCqyu8MsBgfYdu99Cj9iOgU9XFR1IDDCPDFdoiO6uKkuppCgmF6vcNzH6kimvt64sX9iAdH2BsA9IrKTzx,Jack H,"Nov 19, 2022","This movie is definitely my favorite movie of all time. The story line is perfect, the plot is amazing. The cast is great, and would not change a thing about this movie. Definitely a must watch. You need to watch this movie 5/5",,,
https://www.rottentomatoes.com/profiles/OyefdKIkeFrdHbqulzTBMukbukkC8KFrLIWnfryf22CNnizWi9xIP6TKKCnOFG1SeaSRjCGGCkzTLqfk6ulbIARSozFWkIDoiRNIqZujdhbj,https://www.rottentomatoes.com/profiles/OyefdKIkeFrdHbqulzTBMukbukkC8KFrLIWnfryf22CNnizWi9xIP6TKKCnOFG1SeaSRjCGGCkzTLqfk6ulbIARSozFWkIDoiRNIqZujdhbj,L B,"Nov 7, 2022",I've seen the movie 50 times and will probably watch it another 50 times!! Great movie!,,,
https://www.rottentomatoes.com/profiles/m8rhDzSaACeJCk6u2KtQbsBdiVVCoksJwHRdfAkHLLCZoiJzHb0hexTzzCreujYS16urRFPPCY8HzgtX9hPlCmDuabcDLTkYINxcYVFy8COM,https://www.rottentomatoes.com/profiles/m8rhDzSaACeJCk6u2KtQbsBdiVVCoksJwHRdfAkHLLCZoiJzHb0hexTzzCreujYS16urRFPPCY8HzgtX9hPlCmDuabcDLTkYINxcYVFy8COM,Benjamin H,"Oct 15, 2022","Sweet, dramatic and powerful- Robert Zemeckis' Forrest Gump would not have endured if it wasn't for a breathtaking lead performance, and gets it from an impeccable Tom Hanks.",,,
https://www.rottentomatoes.com/profiles/ej0uyXSG0HxJiNZFG8fgOiwRFXXCzoheMIb6TwZiDDClLiOquoXcwrT11CA8FMnSmvcP0CWWCAMiLnfR0uKvTlGs1khxgivWfDOsQBc6OH1w,https://www.rottentomatoes.com/profiles/ej0uyXSG0HxJiNZFG8fgOiwRFXXCzoheMIb6TwZiDDClLiOquoXcwrT11CA8FMnSmvcP0CWWCAMiLnfR0uKvTlGs1khxgivWfDOsQBc6OH1w,paul n,"Oct 1, 2022",An absolute masterpiece and a national treasure.,,,
https://www.rottentomatoes.com/profiles/X6VsY4fAdHRYuvguexu8kHA4sRRCbqc6qHo4Iy8i11CPYiZjfxvTVgHooCJZuLofRPszQfOOCA4fzZulXfpkTbWfB4iqncYjtxDsMguzMu8g,,,"Sep 9, 2022","""Life is like a box of chocolates - you never know what you're gonna get."" Enough said.",,,
https://www.rottentomatoes.com/profiles/x98iVBfO4fNLTJgfydIwXFk4IjjCzDSnMs0VswkCmmCdxiajcNxSK6ijjC8yurzIxoFMPhNNCjqt6Lfxbu41s4PIxOhpvF9Qh1QInvFVmuzR,https://www.rottentomatoes.com/profiles/x98iVBfO4fNLTJgfydIwXFk4IjjCzDSnMs0VswkCmmCdxiajcNxSK6ijjC8yurzIxoFMPhNNCjqt6Lfxbu41s4PIxOhpvF9Qh1QInvFVmuzR,ashley g,"Sep 3, 2022","This is my all time favourite movie, the characters and the way the movie brings you along Gumps journey. It is just wholesome. This is a must watch for everyone :)",,,
https://www.rottentomatoes.com/profiles/DQ2UbYFVeu2pcDRh9bTv6HjJHLLCwysMOTZrhRniQQC8Oiw2hP0U4yI00CwdIdlcrMiRPTBBC1zIKjI1lFXNCd2FwMSM9cLpizGSXgT0etLy,https://www.rottentomatoes.com/profiles/DQ2UbYFVeu2pcDRh9bTv6HjJHLLCwysMOTZrhRniQQC8Oiw2hP0U4yI00CwdIdlcrMiRPTBBC1zIKjI1lFXNCd2FwMSM9cLpizGSXgT0etLy,Jason P,"Sep 3, 2022",My favourite Tom hanks film,,,
https://www.rottentomatoes.com/profiles/OGquBVCg2irVSbqulgSB6fMWFkkCWKUdPuboI0bI22CNniz0s4vsPRuKKCnOFbvheyHKAhGGCkrfLyImpIYmsolCoPuKZSDYFmnFqBijdh8Y,https://www.rottentomatoes.com/profiles/OGquBVCg2irVSbqulgSB6fMWFkkCWKUdPuboI0bI22CNniz0s4vsPRuKKCnOFbvheyHKAhGGCkrfLyImpIYmsolCoPuKZSDYFmnFqBijdh8Y,knull g,"Aug 13, 2022",MASTERPIECE!!!!!!!!! NO WORDS I HAVE JUST WATCHED IT 😢😱😢😢😱😱😰😨😢😢😱,,,
https://www.rottentomatoes.com/profiles/OyBid0FgyFrdHwoHjzIzlCM6TkkC8gTdQHWoT0bI22CNnizah4QSPdFKKCnouGvsKmCRjCGGCkpHnyFkjiYWioYcrzCK0hDYFmWSqzfjdhbD,https://www.rottentomatoes.com/profiles/OyBid0FgyFrdHwoHjzIzlCM6TkkC8gTdQHWoT0bI22CNnizah4QSPdFKKCnouGvsKmCRjCGGCkpHnyFkjiYWioYcrzCK0hDYFmWSqzfjdhbD,Diane B,"Aug 13, 2022","Remember all those parodies about Hollywood actors trying to prove their chops by going ""full r*tard?"" (Actually, the women dare to be ugly and the men dare to be stupid.) This is Exhibit A: the joyful tale of an idiot running through moments in history, having mind-altering experiences that he reduces to a box of chocolates. I guess it's a testament to something good about America but it's also a reminder about how we love to also glorify stupidity. What's more heartwarming than a man with the intellect of a five-year-old raising a son alone in a rural area with minimal support? Go, Forrest Gump",SHOW MORE,,
https://www.rottentomatoes.com/profiles/jkdFGLIpJFARhjyTd0Sn9FBrF06,,,"Aug 6, 2022","Just kept getting better the further along you got into the movie. Crazy storyline, not sure how they came up with it",,,
https://www.rottentomatoes.com/profiles/RkXFJzHlyiY4fn6I4DTQYFB8FAv,,,"Aug 1, 2022","I'm a little surprised to see only 71% of critics gave this movie a positive review. It's not perfect, but it's a very entertaining ride.",,,
https://www.rottentomatoes.com/profiles/Oy8FdKIgyFrqhwxTl6iBLTMbhkA,,,"Jul 25, 2022","I think this movie is a classic (yeah 199r movie a classic now) Tom hanks outstanding performance is second to none, a skill few have many aim for, there so many great stories molded into an classic movie, easy watching and something everyone should see, aged not so good mabe (2022 now), but you won't notice after 10 mins,",,,
https://www.rottentomatoes.com/profiles/80XfleIw4FNRhM2T6zszoud0her,,,"Jul 17, 2022","outside the assessment of the cinematographic context, I think the director and writer gave a lot of good values about how to deal with life, especially in dealing with other people, one of the inspirational films that must be watched.",,,https://images.fandango.com/cms/assets/5d84d010-59b1-11ea-b175-791e911be53d--rt-poster-defaultgif.gif
https://www.rottentomatoes.com/profiles/KKkFkAIKou6DugoT8pS91Ikgi4k,,,"Jul 15, 2022","This is one of the greatest movies ever made. How can this be 71% on Rotten Tomatoes? The critics have lost their mind. How is this problematic? Give me a break. It's awesome on every level. Amazing acting, directing and storytelling.",,,
https://www.rottentomatoes.com/profiles/804UMeswDhqLFB2I6KSz1HjQceeCnLuAOIqdIrJiGGCokinyFYpSAaFllCqLuQ2uRLtyahAAC9MuaqTvGImZHb0CRAiNmhPQImQcjYHW8SeG,https://www.rottentomatoes.com/profiles/804UMeswDhqLFB2I6KSz1HjQceeCnLuAOIqdIrJiGGCokinyFYpSAaFllCqLuQ2uRLtyahAAC9MuaqTvGImZHb0CRAiNmhPQImQcjYHW8SeG,Joseph M,"Jul 12, 2022","Forrest Gump may not be for every movieviewer. But I know it is definitely a movie for me. The talent of all of the actors and the emotion they convey is incredible. This movie manages to be funny, mature and heartfelt. One of my favorite movies in cinema history.",,,
https://www.rottentomatoes.com/profiles/lxmIgpt1jUqbfwmuxYceLFWOCooCX2IWxFAMTd2fQQCzkiarTLQSZMFppC8VuL2iAnfjpFnnC2oIzwf4qF8ocrPFVLilAh9mS4gtVxIk9IRN,https://www.rottentomatoes.com/profiles/lxmIgpt1jUqbfwmuxYceLFWOCooCX2IWxFAMTd2fQQCzkiarTLQSZMFppC8VuL2iAnfjpFnnC2oIzwf4qF8ocrPFVLilAh9mS4gtVxIk9IRN,electro b,"Jul 11, 2022",REALLY FANTASTIC !!!,,,
https://www.rottentomatoes.com/profiles/jkJIdLFpJFAGHjxiezFpYIBrF00CdDinkFqNtgxFLLCWbiMqizLIQAiDDCA2uVbFkjHoduXXCl9h6zFPvS9auWJFkGSNqI46ud2iqgCrkIwB,https://www.rottentomatoes.com/profiles/jkJIdLFpJFAGHjxiezFpYIBrF00CdDinkFqNtgxFLLCWbiMqizLIQAiDDCA2uVbFkjHoduXXCl9h6zFPvS9auWJFkGSNqI46ud2iqgCrkIwB,James B,"Jul 9, 2022",This movie is a masterpiece Tom hanks best film ever,,,
https://www.rottentomatoes.com/profiles/X6yFYKFAkfR2CvgueMIRyIA0TRRCpNFNeTodieRF11CPYiZASxpFV8uooCJZubYu4bIzDSOOCmzinZhl9iOrF2jskgtk6SmbHxAfO2SzGi8Z,https://www.rottentomatoes.com/profiles/X6yFYKFAkfR2CvgueMIRyIA0TRRCpNFNeTodieRF11CPYiZASxpFV8uooCJZubYu4bIzDSOOCmzinZhl9iOrF2jskgtk6SmbHxAfO2SzGi8Z,Suz M,"Jul 9, 2022",I missed good movies like this one. It's a classic for a reason.,,,
,,,"Jul 7, 2022","Certainly several memorable scenes, moments and lines but overall, this movie is OVERRATED",,,
https://www.rottentomatoes.com/profiles/DQ6HBwin1s2YiDVs9xfB0FeBCLLCwxiMJIZBS0AiQQC8OipmIgLf4yI00CN0uQJTrZuRPTBBCjOu9JF1QSXwIBzfwriglF9GhzeFXZH0etL0,,,"Jul 6, 2022","The worst 02 hours: and 22 minutes ever!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!! Unfunny at all times, and too violent!!!!!!!!!!!!!!!",,,
https://www.rottentomatoes.com/profiles/dQZFeOimRHLPTzJID0FkqiX9FKA,,,"Jul 3, 2022",71% by the critics? 29% obviously out of touch. or brainwashed by something unhealthy.,,,
,,,"Jul 2, 2022",Tells a great story riddled with references from all throughout history. Amazing Movie.,,,
https://www.rottentomatoes.com/profiles/Oy8FdKIgyFrqhwpSlzTBahMLukJ,,,"Jun 22, 2022",One of the best movie i've ever seen,,,
https://www.rottentomatoes.com/profiles/dQZFe9Im8FLoizqhDmskdTXrsK6,,,"Jun 11, 2022","""Forrest Gump"" tells the story of an intellectually disadvantaged young man who is great at storytelling. Well directed and with an excellent script, the film still mixes the comic and dramatic tone as it guides us through Forrest's history. The way the plot shows us the world through the perception of a pure and innocent boy is to enchant anyone, in addition to all these qualities still a gift, we got one of the best (if not the best) performance of Tom Hanks' career.",SHOW MORE,,
https://www.rottentomatoes.com/profiles/r8kFO9IAqFG6TdwuqyIVmSGXuZl,,,"May 28, 2022",This movie is sweet and eye opening.,,,
https://www.rottentomatoes.com/profiles/Oy8FdKIgyFrGTwNulgSBxHMAIkG,,,"May 22, 2022",Boring and annoying is an understatement of how terrible this movie is. A disappointing act from Tom Hanks with this annoying character and idiot and unintelligent ways.,,,
https://www.rottentomatoes.com/profiles/Oy8FBvUg6hrdHwNujxCBRSMAIkkC8gTd0IWeurYh22CNniz4I98TLRsKKCnoublieRhK1HGGCkqiLbskjilACA8HoRfW0u0nUmXiqoFaQtbY,,,"May 19, 2022",Much exciting! Tom Hanks plays a weird otistic but yet succesful and wonderful boy and adult that experiences the joys and depths of life! I love it.,,,https://images.fandango.com/cms/assets/5d84d010-59b1-11ea-b175-791e911be53d--rt-poster-defaultgif.gif
https://www.rottentomatoes.com/profiles/ej0uyNhG0Hx6hqDHGYTgVfwXuXV,,,"May 17, 2022",my favorite movie of all time <3,,,https://images.fandango.com/cms/assets/5d84d010-59b1-11ea-b175-791e911be53d--rt-poster-defaultgif.gif
https://www.rottentomatoes.com/profiles/X6dCYvIAoFBpT1wueoi8yFA0TRp,,,"Apr 26, 2022","Watched it when I was 9 years old I think. Long long time ago.. one of the best movie, heartwarming story line. Going to watch it again..",,,https://images.fandango.com/cms/assets/5d84d010-59b1-11ea-b175-791e911be53d--rt-poster-defaultgif.gif
https://www.rottentomatoes.com/profiles/1KWfWAhx0FpDsxbimzFdQi2ySQQC2oi9AtJ9iBrsNNC2xiBdFzKFZNcvvCkduJxsj2T1yFzzCG9CzgfnJTBZsG4SGdtbjSkKIRWC2QSvVu4G,https://www.rottentomatoes.com/profiles/1KWfWAhx0FpDsxbimzFdQi2ySQQC2oi9AtJ9iBrsNNC2xiBdFzKFZNcvvCkduJxsj2T1yFzzCG9CzgfnJTBZsG4SGdtbjSkKIRWC2QSvVu4G,richard d,"Apr 21, 2022","It's a old movie but I only had the chance to watch it now, so I have to say that this is a terrific movie. It's funny, it's clever, it's all we need in a movie. 5 stars because I love Tom Hanks.",,,
,,,"Apr 10, 2022","Among my absolute favorite movies Forrest Gump is just so good. It has so much heart that it doesn't matter if it's trying to make you laugh, cry, or fall in love. If I was told I could only watch the same movie over and over for the rest of my life, I'd be OK if this was the movie I chose.",,,
https://www.rottentomatoes.com/profiles/bpKtazSyZFjvIB9sb1IwWF0yTbbCkBfwBhW4cgbu44CzlijvFNdF4GfBBCRNIARhJZFwOtXXCVaIxvSOAHawuWzHydhJ9I6OSD8iLnFVrIwV,https://www.rottentomatoes.com/profiles/bpKtazSyZFjvIB9sb1IwWF0yTbbCkBfwBhW4cgbu44CzlijvFNdF4GfBBCRNIARhJZFwOtXXCVaIxvSOAHawuWzHydhJ9I6OSD8iLnFVrIwV,ben s,"Apr 4, 2022","The character is brilliant, and the movie's emotional moments are genuine, only the plot has some far fetched, too much to believe elements. Tom Hanks' Oscar winning performance is mainly what steals the show, but nevertheless it is an enjoyable piece.",,,
https://www.rottentomatoes.com/profiles/2dOFWPIZAFn0T94He4fgvS1NixG,,,"Mar 29, 2022","This film is directed by Robert Zemeckis, with Tom Hanks and Robin Wright as the main characters: a girl and a boy. The film is about a young boy who was intellectually and physically disabled when he was young, his physical disability disappears when he was young can after running with all his strength to escape, he becomes a Vietnam hero and receives a medal after showing bravery because he saved people's lives. The plot seems to be exciting and captivating. I find this movie absolutely fascinating. I recommend this movie to anyone who loves movies. If you haven't seen it yet, you don't know what you've been missing.",SHOW MORE,,
,,,"Mar 27, 2022","I think the movie is very good, but honestly kind of overrated. The writing could have been a little better, but this is no doubt one of Tom Hank’s more memorable movies. Forrest Gump is a kind and lovable character and one of Hank’s best roles.",,,
https://www.rottentomatoes.com/profiles/2dOFWPIZAFn0T9Mse0igoH1VFxo,,,"Mar 20, 2022","This movie has every emotion that you can meet in your life. Happiness Sadness Joy Tears and anger. The story is about the journey of Forrest Gump a simple low IQ man who really love and care other people. The thing that a like the most is Forest Gump adapt a lot of history from real America history and put it into Forrest Gump life realistically such as Vietnam War, Watergate, Hurricane Carmen and he also inspire John Lennon to write the song ""Imagine"" which is my favorite song. Tom Hanks performance is phenomenal. His acting is the best and he also won an Oscar in Leading Actor roles because of this movie. Support actors are also good such as Sally Field (Mrs. Gump) and Robin Wright (Jenny) who also made the movie more flavor. Gump journey is very inspirational for me because he thinks what the other people do not think. He is very innocent and maybe dump but even he has low IQ he still able to enjoy his life and even help other people life too. His way of life is very simple and seems very happy I which that I can live a life like gump.",SHOW MORE,,https://images.fandango.com/cms/assets/5d84d010-59b1-11ea-b175-791e911be53d--rt-poster-defaultgif.gif
https://www.rottentomatoes.com/profiles/1KkFeOIx0Fp2SxOu6PsdQi2diQV,,,"Mar 19, 2022","My ABSOLUTE 1st/2nd FAV movie EVER! Goodfellas is the tie!!! Yikes lol ❣ Complete differences & explanations for both but GREAT & Explainable reasons for each!! UNbelievable, reasonable & kinda gigglable too! 😊 plz & hope to b asked!!?!! Xo",,,https://images.fandango.com/cms/assets/5d84d010-59b1-11ea-b175-791e911be53d--rt-poster-defaultgif.gif
https://www.rottentomatoes.com/profiles/RkXFJQIlYFYGTnZH40IQBiBATAv,,,"Mar 14, 2022","The movie was amazing. The main character accomplishing his goals in the movie, he did altough he was slow witted . Forrest Gump, the sentimental movie, making me feel motivated to always be accomplishing my goals is from 1994 . Tom Hanks the main character, had a great performance as well as Robin Wright playing Jenny. Great actors for a great movie",,,https://images.fandango.com/cms/assets/5d84d010-59b1-11ea-b175-791e911be53d--rt-poster-defaultgif.gif
https://www.rottentomatoes.com/profiles/nx2FDwIpbFGkswafalSoyudXfAb,,,"Mar 8, 2022",Nothing to say but the most iconic movie,,,https://images.fandango.com/cms/assets/5d84d010-59b1-11ea-b175-791e911be53d--rt-poster-defaultgif.gif
https://www.rottentomatoes.com/profiles/m8ZFDQIb0FaXT8NHdZHQ6SBMfVD,,,"Mar 8, 2022","I've always liked Tom Hanks' acting, and this film was no different; I was happy to watch it, and by this point, I'd seen it three or four times since the performance and story line are so powerful. This film follows a group of talented actors who help to the film's production. To begin with, Tom Hanks gives a very good and unforgettable performance in this film. Tom Hanks' role, Forrest Gump, is a plain and slow-witted country kid. We learn about his life, his everyday sayings that help him get by, and how he casually participates in some of the most major events of the 1960s. it's Simple, yet nice. It's a touch too direct and emotional for my tastes, but it's powerful. It's not profound, but it's rather pleasant if you don't think too hard about it. It's amazing to watch how true historical events are mixed into the storyline and film, and it also adds a brilliant humorous element to the film. It's a beautiful film. due to historical truths and a pleasurable experience It's a beautifully created work of art. for the film's cast members' one-of-a-kind performances It's a fantastic story in which the good guys win. Be open to the ideals of the time period as well as the unique and pleasant sense of humor. If I had to add anything, I would advise people who are easily triggered by historical events to avoid certain parts of the film because historical events are depicted in the film, primarily flashbacks to the beginning that do not come across as kind when it talks about the Ku Klux Klan (Ku Klux Klan), and I would also suggest hiding some scenes from children because there are scenes that suggest a sex event is about to occur. and includes scenes of bulling and battles that may not be suitable for all viewers. However, you must be of mature to comprehend and accept some ideas till then. You'll also need a sense of humor to appreciate Gump's activities. As a result, I would recommend that people watch this film because all of the cast members give outstanding performances. The story above, in my opinion, underlines the most important messages that we should all remember throughout our lives. Instead of focusing on your weaknesses, examine your opportunities. Make the most of what you've got. Always give your best effort, respect others, and be willing to learn from others. This will be a wonderful movie for you if you can dig all of the stuff I described earlier and go with the flow. You must be in the right mood and state of mind to enjoy it because this film will truly fully immerse you.",SHOW MORE,,
https://www.rottentomatoes.com/profiles/dQZFe9Im8FLoizJIDzIk4HXmiKA,,,"Feb 18, 2022",Let me keep running.,,,https://images.fandango.com/cms/assets/5d84d010-59b1-11ea-b175-791e911be53d--rt-poster-defaultgif.gif
,,,"Feb 14, 2022",Saying i love this movie is really just cliche at this point but its true,,,
https://www.rottentomatoes.com/profiles/kOZFdYIq9FJmio1hbRIxKfQMsDR,,,"Feb 10, 2022",Never bored rewatching this movie.,,,
https://www.rottentomatoes.com/profiles/4JLfoaIkrFKlfXqixJu9zfLwTPPCMRHzjCv6slXuyyC8oiRaIdQI0pcyyCGVFavF9NfMwFOOCGdFo0HKNIbwCyMFpDFPwsbyFdDCBYHKZtMy,https://www.rottentomatoes.com/profiles/4JLfoaIkrFKlfXqixJu9zfLwTPPCMRHzjCv6slXuyyC8oiRaIdQI0pcyyCGVFavF9NfMwFOOCGdFo0HKNIbwCyMFpDFPwsbyFdDCBYHKZtMy,Jesse D,"Jan 29, 2022","Wonderful movie, heartfelt and well acted. Hasn't lost any of its power with age.",,,
https://www.rottentomatoes.com/profiles/PDrFLgulotM1Sk1f9KHLJTNzFZZCOKIWacj0CJ0TaaClKiO1FZPiOPcBBC96uboIVLIWMfqqCeNIvyFGNHv6TlVIYrFZjFlPIroumDsGVukW,,,"Jan 11, 2022","A very touching and enjoyable classic, with Tom Hanks giving his best effort. 100% must see.",,,
https://www.rottentomatoes.com/profiles/Oy8FdKIgourwuwpSlphBRSM6TkG,,,"Jan 10, 2022",For sure one of the best films ever made,,,
https://www.rottentomatoes.com/profiles/80XfleIw4FNbiMaf6WTzWFdqieN,,,"Jan 9, 2022",Best movie of all time.,,,
https://www.rottentomatoes.com/profiles/v6rFRgfj4Fpli9QFGlTmQIZ2cWWCYMuvzuZOTmzFppCY9iD8C48FAVhqqCy1IrMTrnFz6hooCXMir2IzdfGdFq4u9QtznHPAigYIewF2vI40,https://www.rottentomatoes.com/profiles/v6rFRgfj4Fpli9QFGlTmQIZ2cWWCYMuvzuZOTmzFppCY9iD8C48FAVhqqCy1IrMTrnFz6hooCXMir2IzdfGdFq4u9QtznHPAigYIewF2vI40,james b,"Jan 3, 2022","Still one of my favorites of all time... So, so wholesome. This movie moves me to tears every time I watch it. It's just so good from start to finish. Great cast, great soundtrack, great story, and a great movie.",,,https://images.fandango.com/cms/assets/5d84d010-59b1-11ea-b175-791e911be53d--rt-poster-defaultgif.gif
https://www.rottentomatoes.com/profiles/lJ8iYbhg4SqoIwecxnI8LIPBSooCXVSmxCyeFVzIQQCzkialuLqHZOIppC8VudjtAdIjZunnC6LSYgu4xh8ktn6FVkT0bS21HrguVXCk9InL,https://www.rottentomatoes.com/profiles/lJ8iYbhg4SqoIwecxnI8LIPBSooCXVSmxCyeFVzIQQCzkialuLqHZOIppC8VudjtAdIjZunnC6LSYgu4xh8ktn6FVkT0bS21HrguVXCk9InL,cinephile f,"Jan 3, 2022",The fact that Rotten Tomatoes calls it problematic is all the more reason to watch it. I find this film very optimistic (like most 1990s films) and it is very entertaining. Many critics don't just roll with films and take them too seriously instead of sitting back and enjoying.,,,
https://www.rottentomatoes.com/profiles/YkdFGOI9XF2XigDHPlhDnH1Ls6Y,,,"Dec 29, 2021",Its a great movie and its emotional and sometimes funny but mostly its a great story about the life of forrest gump its as simple as that but its a great movie but it is boring at the start.,,,
https://www.rottentomatoes.com/profiles/0x0FmzIArFZdinOHpjS61u4PueP,,,"Dec 29, 2021",COMO PODE UM FILME TAO BOM TEER 71% DE CRITICA KKKKKKKKKKKKKK EU VOU TOMA JIMO E VIRAR CRITICO DE CINEMA KKKKKKKKKKKKKKKKKKKK FILME BOM DO CARALHO NOTA 100,,,https://images.fandango.com/cms/assets/5d84d010-59b1-11ea-b175-791e911be53d--rt-poster-defaultgif.gif
https://www.rottentomatoes.com/profiles/ejbFymIGZIx6hqZTGmSgVfw1SXg,,,"Dec 22, 2021","Contrived, manipulative, sappy, and at times promoting (what I view as) a problematic message, but quite emotional with some damn good acting",,,https://images.fandango.com/cms/assets/5d84d010-59b1-11ea-b175-791e911be53d--rt-poster-defaultgif.gif
https://www.rottentomatoes.com/profiles/YkdFGOI9XF21fg6sPMHD4s1WI64,,,"Dec 21, 2021","Quite easily one of the best movies of the 1990's. Hanks, as an autistic introvert who goes on to accomplish a whole litany of things from fighting in a war, to meeting the president, to having a family, among other things, is as true to a character's creation as an actor can get. Quite possibly his best work ever. The supporting cast helps propel Hanks to a level not seen since, and while they can easily stand on their own, it is hard to imagine anyone other than Hanks in this role. So says the Gooch.",SHOW MORE,,
https://www.rottentomatoes.com/profiles/dQZFe9ImquLpSznfDzIkMsXaTK6,,,"Dec 9, 2021",Good movie if you're 15 years old or younger.,,,
https://www.rottentomatoes.com/profiles/WYdF8WIDVFGJf9GIW1T8nfRYHGW,,,"Dec 8, 2021","It's not every day that a movie released will still maintain relevancy nearly three decades later, but Forrest Gump has proven itself to be a timeless movie and a blockbuster of its time. I have watched this movie numerous times and have somewhat of a habit of going back and watching this movie at least once every couple of years. I love the way that Forrest Gump's story is told by Forrest's naivete so that throughout the story we can infer what happened through the imagery and inferences. To those who are on the fence about watching this movie because it looks like it would be dull, I urge you to reconsider. This movie is extremely close to what I would consider being a masterpiece of its time due to the versatility of the scenes, the story that it wistfully guides you through as if you were spectating Forrest Gump's life in real-time, and my favorite part of this movie, the character development. There is not much more that I enjoy in a movie as much as I enjoy seeing a character grow and change throughout a movie whether a character reaches a goal and is a different person because of it or even witnessing a character's descent into madness. This movie's character development had me enthralled with the storytelling skills and development of the characters Jenny, Forrest, and Lieutenant Dan. Jenny's character in this story plays an important role in Forrest's life as a love interest that he is constantly chasing through the bounds of the common trope of unrequited love. In the beginning, Jenny found Forrest as a genuine love interest, but throughout the years she grew distant from him perhaps looking for something more than what she had. We watch Jenny go on these adventures throughout the film as if she were searching for something that she had been missing or dreaming about but she never really seems happy with herself. She has then reunited with Forrest again near the end of the film and it is at that point that she finds out that what she truly missed out on was a comfortable life with Forrest. Tom Hanks performed the role of Forrest Gump exceptionally well to the point of becoming synonymous with him. Forrest does have some character development, but not in the traditional personality changing way that we often see in films and shows. Forrest changes others through his interactions, but he remains the same innocent and kind-hearted man as he was in the beginning. Lieutenant Dan however is a very strong case of character development done right. Upon meeting Lieutenant Dan, he appears to be a goal-orientated man with confidence, but after having a traumatic event happen to him, he feels degraded and cheated from his destiny by Forrest. However, we can witness Lieutenant Dan recuperate from his tragic downfall and come back stronger, and happier than he was before through events orchestrated, albeit accidentally, by Forrest again. Again, this movie is the basis of what I would consider being a perfect example of movies done right with the correct execution of character development. For this reason, Forrest Gump has solidified itself in the rankings of my favorite movies I've watched to date.",SHOW MORE,,
https://www.rottentomatoes.com/profiles/NXBFWpIkoFmafoViZKFdqIq0Ibj,,,"Dec 2, 2021","This movie is one of the best i have watched. Tom Hanks acts brilliantly in this Drama-Comedy, presenting the evolution of both the main character (Forrest) and american and global history. Although the movie may seem a bit ""stupid"" at first, it carries a deep meaning and it is worth every minute of your attention. I definitely recommend it!",,,
https://www.rottentomatoes.com/profiles/dQ4SbLIm4sLxhzwiDjfLZcXoSKKCvjhdQFjesQ1feeC8yiAxHp0CvKIzzCOzF0eTN1uGlSooCbmuw4tk9TdpsNqho8u10hZMHqmTO8FrKtwo,https://www.rottentomatoes.com/profiles/dQ4SbLIm4sLxhzwiDjfLZcXoSKKCvjhdQFjesQ1feeC8yiAxHp0CvKIzzCOzF0eTN1uGlSooCbmuw4tk9TdpsNqho8u10hZMHqmTO8FrKtwo,dave s,"Nov 30, 2021","Among other things, Robert Zemeckis' Forrest Gump asks the following question: in life, are we guided by destiny or is life a random series of events? If you can ignore the fact that the movie is shamelessly manipulative at times, it is a wildly entertaining ride through the life of the mentally disadvantaged Forrest Gump. It covers the time period from the ‘50s to the ‘80s, with the titular hero inadvertently immersing himself in Vietnam, Watergate, Chinese diplomacy, and a variety of other scenarios. The film is helped along by a great performance from Tom Hanks, a colorful story, some fantastic dialogue, wonderfully creative visual effects and a memorable soundtrack. While it seems to be fashionable these days to slag the movie, it remains a powerful piece of filmmaking almost thirty years after it was released.",SHOW MORE,,
