review,Titre
"This is probably the best movie I've watched during the movie. There are some cool moments. In the short story, the rally moves to another city, and the family's house is delayed by furniture from this rally, they have to sleep on the floor, then all the emotions start arguing what to do, and maybe we should leave, but then it happens that sadness and joy fall out of the brain department, but however they tried to return, but they couldn't do it, the poet wants to go back to the city, and he inserts the key into the remote control for a while, joy and sadness return, and sadness corrects everything, and emotions return to the rally, and everything becomes the way it was the end. the director made this film wonderful, and the acting was wonderful, and the characters were funny, the film is wonderful, my cookies are about positive films, I advise everyone",insideout
Considering I watched this when I was younger and still like it now is amazing. It's a kids movie but feels like a movie any child could relate to. The characters have such good designs and I love the animation.,insideout
"One of the most overrated movies from Disney/Pixar. The plot moves sluggishly. The characters are mostly annoying. Too slow for most kids, too juvenile for adults.",insideout
"I think that this kind of movies inevitably drives you to perceive the movie, as the consolidation of three main components: Riley's life (this is, excluding everything regarding the behavior and circunstances inside her mind), the characters inside her mind (in and of itself), and the interaction among these. About Riley, her individual story is, in truth, pretty simple, and it's far to be enough for support the movie (what is not inherently wrong), and the relationship with her humanized feeling is weak, but, on the other side, the most of the plot is about what happen in her head, and here the film reach its height. The universe built, is full of interesting and original aspects, that explain in a strinking way the working of the mind, unfortunaly, this also run, what, for me, is the most significant downside, the childish-approach that the movie is loaded with, it could be way better. Be that as it may, is a great movie, with a coherent development, recommendable altogether.",insideout
Inside out is a movie that is not just good but GREAT! It was really interesting and was sad at sometimes overall I would say this one of Disney's best movies ever made!,insideout
"I'm not kidding when I say this movie changed my life forever. Given that, it easily is my favorite Pixar (and possibly just general) movie. As a 13 year old at the time of the movies release, I had gone through exactly the same situation as Riley about a year prior to this movie coming out. My family had a rough move that took a serious toll on my mental state. At the time of the move, I had a hard time dealing with the change in school, friends, and location. When this movie came out, I was interested, but wasn't sure what to fully expect going in. There were some differences in the situation, but as a 12 year old, they felt very similar. You don't know how to emotionally cope with this until later down the road. This movie became the pillar I would lean on to help train myself for the sad times. Without this film, I don't know if I would be the person I am today, or even if I would be around today. 100/10, cannot recommend enough.",insideout
"It's cute to see Raily in her childhood and how she wakes up the others emotions. Step by step. Also, the imaginary boyfriend, always saying ""I'd do everything for Riley"" or something like that, for me it makes me laugh a lot.",insideout
This was a top tier movie for me for sure! The concept is brilliant and so entertaining. Just like all the characters you go through quite a rollercoaster of emotions. Defiantly worth a watch or 2.,insideout
"This movie is beautifully crafted. The way that it dives into the complex world of emotions and how they shape our experiences and perceptions of the world is simple and yet deep. The animation is colorful and vibrant, grabbing your attention immediately. The voice acting is top-notch from all involved, with each person bringing the right amount of every emotion needed to be believable. Kaitlyn Dias is great as Riley, especially! The music from Michael Giacchino also perfectly fits and enhances everything within the film. In the realm of themes, the concept of artistically visualizing the brain as a huge functioning factory-style workplace is a unique and intriguing idea. The exploration of core memories and how they can be affected by our emotions adds an extra layer of depth to the film that many may appreciate. One of the standout aspects of Inside Out is the message that all emotions are important and necessary. It is a message for people of all ages. The film also touches on the idea that we all have our own inner worlds and experiences that others may not understand. Overall, it is a heartwarming and thought-provoking film that is sure to become a new all-time favorite for many.",insideout
Inside Out has a nuanced and rather unique message and a lot of creative world-building - pretty impressive considering how convoluted the concept is. It's not a film I'll return to often but it certainly succeeds on its own merits.,insideout
ITS A REALLY GOOD MOVIE PLUS THE RED ONE ANGER IS REALLY FUNNY LIKE EVERY TIME HE EXPLODES I START LAUGHING MY ASS OFF 10/10,insideout
"I hadn't watched this movie in around 5 years, so I decided to rewatch it and I laughed at a ton of the adult jokes I didn't understand as a little kid like the Brazilian helicopter pilot bit",insideout
Inside Out is one of those rare gems that I can watch on repeat. My family and I can't wait until June 2024 when they release Inside Out 2.,insideout
"Comovente, inventivo, emocionante, cativante, e criativo. Novamente, a Pixar nos mostra seu potencial e sua criatividade sempre a postos para nós trazer maravilhas como esta.",insideout
"When I was 7, this was a good 8/10; there was nothing better at the time. Seeing colors and different emotions walk around being funny and crazy was a really cool thing for me at the time. I took a liking to the Fear character to the point of begging my mom for a plushie of him like any 7-year-old would do. Now, this movie is a solid 5/10. If I could rewatch it on Disney+, I would ask why we are on Disney+ in the first place. Stuff from Disney and Pixar has slowly faded out for me (with a few exceptions). When I watch an animated movie, I really only look at how smooth the animation is and if anything clips or bugs out and the animators didn't see it. Pixar did a great job, animation-wise. That is the only good thing I'll say about this movie.",insideout
"Stunning visuals, unique animation, amazing characters, Inside Out is easily one of Pixar's most iconic masterpieces in pop culture with a great voice cast and a heartfelt story, it is certainly a literal emotional roller coaster. 10/10",insideout
To see an American movie geared towards children that declares not only is sadness a vital emotion but also that anyone who is constantly joyous may very well lack empathy is not something I ever expected.,insideout
"Small spoiler warning!! This is straight up one of my favourite Pixar movies ever made. It's so good at capturing all the different emotions and how hard life change and growing up is. As a young girl, who is still struggling with having to let your childhood go this movie is nice to watch once in a while. Incredible small details, compelling characters and such a heartwarming and realistic ending. This movie also includes one of my all time favourite Disney characters, Bing Bong. Joy saying her final goodbyes to him was so heartbreaking to watch, but it also made sense for the story. This movie is definitely the textbook definition of this quote: ""If you are brave enough to say goodbye, life will reward you with a new hello."" This is a must watch for all ages in a nice family movie night! Easy 5 stars.",insideout
"Absolutely amazing movie. The soundtrack is calm yet amazing, the storyline is amazing, it has the perfect amount of funny moments and sad moments. 100% recommended.",insideout
"Simplesmente uma das melhores animações da Disney, um filme emocionante, lindo, com uma trilha sonora de arrepiar, uma história envolvente e camadas para cada personagem e ação muito interessante e profundos. Vale a pena não só ver uma vez, como duas, três, pois esse é aquele tipo de filme que cada vez que você assiste, melhora sua experiência, sensacional!!!",insideout
"Beautiful movie, probably the BEST Pixar movie EVER MADE (maybe except for Cars). It has some truly heartbreaking moments, that almost made me cry. Overall it is just a wonderful movie inside and out.",insideout
"‘Inside Out' follows Riley, a young girl who has just moved to San Francisco with her parents. Leaving her life in Minnesota behind. She and her five core emotions, Joy, Anger, Sadness, Fear and Disgust, struggle to cope with her new life. I have a very sentimental attachment to this movie. I do believe it's one of the best films produced by Pixar so far. The emotional journey we see Riley go through in this movie, displayed in such creative ways is so touching. Transforming elements such as abstract thought and memory into a somewhat educational and effective format. Not only is the story and characters such a strong part of this movie, the animation and attention to detail is incredible. There is so much beautiful scenery and cinematography throughout the film. I couldn't recommend this movie enough! Whether it's to sit down with the family, or enjoying a quiet night in. This film is a must watch!",insideout
Es mejores películas de pixar me encanta la animación y también los son carismáticos y historia es muy profunda y la muerte de Bing bong es triste es un 9 de 10,insideout
"One of the best movies ever made. The Bing Bong narrative is enough to make a grown man cry. Fun for the whole family, and a strong candidate for the most re-watchable films of all time.",insideout
86% At first i wasn't a fan of this movie not watching it it's actually a really great story told with emotions which is so interesting how they did it and it's actually sad of what happens too it's just one character annoyed me for a lot of the movie is my one negative,insideout
"Inside Out is innovative and uncommonly relevant. By using delectable animation and generous humor, this movie explores intricate emotions without feeling technical or too sappy. It's intelligent, thoughtful, and delightful.",insideout
"Omg. I cannot stand sadness. Destroyed everything, didn't care let alone listen. I understand listening to your emotions but no one did in this movie. The best thing was the imaginary friend",insideout
"All Time Classic. Everything in this is masterfully done. The animation and colors is the highlight. The colors match perfectly the emotions of the moment beautifully without any words needed. This is perfectly paced and packs so much into a short 90 minute runtime. Super heartfelt and a mature message that being happy isn't the only emotion, but embracing all of them is part of being human. A truly timeless universal message for all ages. The humor is really good also and the characters are super charming. Anyone know matter what age should give this a watch.",insideout
"For me the best Pixar movie! When released I had almost the same age as Riley (I was 10) and I liked so much of it, but a year and half later (I was 11) it happened to me of moving on to another state too, and watching now (with 18) it happens to realize that I have been gone through everything Riley goes in the movie. All the new place, new school, miss the old friends, want to runaway (oh God, I really wanted to)... I can't stop crying when I watch this movie, I see me right there, but my life has become nothing, just sadness, I won't have a happy ending probably. 💙 This movie forever will be my favorite of all, I just love the feeling, the music and the accuracy of the movie, cause j lived exactly that and I can confirm that I had the same thoughts. I can't wait for the 2, I hope they don't spoil it. 💛",insideout
Inside Out is really inventive. This film addresses complex emotions without coming across as overly technical or sentimental because of its delicious animation and kind humour. It is very emotional and enjoyable.,insideout
"I watched it two times and it is the most creative movie from Pixar's 2010-2019 decade. This movie is emotional, never better said for what the plot stands for: The emotions. Original, for how we see them represented and working inside and out. And so, easy to empathize with the main, changing character. It's a very human and beautiful movie.",insideout
"Pixar managed again to move me almost to tears with a simple and relatable tale about growing up and the complexities of emotion, that is told with really inventive imagery.",insideout
"Inside Out shines as one of Pixar's best recent movies, ingeniously delving into the complexities of emotions with heart, humour, and visual brilliance, resulting in a profound and imaginative masterpiece that resonates with audiences of all ages.",insideout
I'm in the minority here but I personally didn't like this movie. The idea is weird and the whole thing feels like some sort of fever dream to me.,insideout
"Like any good Pixar movie, viewers, parents especially, will laugh, cry, and laugh while they're crying. Inside Out is still decidedly a kids movie even if the parents likely get far more out of it than the kids. This one formed a ""core memory"" and I will be watching it again.",insideout
Inside Out is a good movie… for everyone. It is a very good definition of a family movie. I would say it is probably slightly more enjoyable for adults but is still a good movie for kids and will become an even better movie if they watch it when they are older.,insideout
"This is peak Pixar. The concept all in itself is already incredibly creative and the fact the movie has so much character and life in it, this is a film that is legitimately worth watching.",insideout
"Pixar yet again hit's one out of the park with this brilliant movie. A story that could of been difficult to tell to kids is done with sensitivity, heart and of course humour.",insideout
"I honestly believe this is one of Pixar's best and most heartfelt films, which is really saying something. A quibble, RT; why in several places do you say this film only made 2 million dollars? I don't get it. It made about 860 million worldwide, on a budget of 175. An unqualified success. How did a 2 million number ever appear?",insideout
A real tearjerker and such an original concept. I really don't know how they pulled it off. Even the world building in this movie is somehow really cool. It's a visual spectacle. Relatable characters and a great message.,insideout
"The wonder of bright colors and pastels can be summed up in one word: Beautiful! In every step of the way where we can feel happy and sad while watching this Disney juggernaut, and in my opinion, this movie is NOT only the best movie of the year, but this is also the best movie of the 21st century. And anyone can tell that this movie is original, tearjerking, beautiful, wonderful, funny, sincere, and very sweet. Most family movies don't operate that way anymore, and is on the level of ""The Prince of Egypt"" and ""The Iron Giant""",insideout
Inside out was amazing. It was very funny and good. I just didn't like all the things that were happening to Riley. Really good movie.,insideout
"An amazing and creative way to explain emotions to kids (or everyone), or for kids to learn about their inner selves. Very emotional scenes at the end. Family movie enjoyable for all age ranges.",insideout
This just an excellent movie that finds a way of explaining something as complicated as human emotions and does so simply for us to understand. It's a movie that so effectively captures the human expirence.,insideout
"A Gorgeously animated, immensely creative and marvelously written Pixar gem that from start till finish is an emotionally powerful journey that has top levels of charm, wit and human growth.",insideout
When I first looked that the cover of the movie I said to my self this is gonna be the worst movie I've ever seen but I watched it and it was better than I expected it to be,insideout
No puedo parar de emocionarme cada vez que una película me saca unas lágrimas. Es un sentimiento y una sensación muy bonita que todo ser vivo debería experimentar alguna vez en la vida.,insideout
"This movie literally made my whole childhood , the creativity and emotions I find in this movie are so amazing! I'd even like to pass this movie into further generations. The plot twist and story it hold is empowering. Riley represents half of teenagers these days which makes the movie comforting. Every time I dont feel like I pop my popcorn out and start watching 😂💕💕 . This is a masterpiece HONESTLY 5/5 . Definitely deserve watching",insideout
"Inside Out, the 2015 animated film from Pixar, is an absolute cinematic masterpiece that captures the complexities of human emotions in a visually stunning and emotionally resonant way. Directed by Pete Docter, the film takes viewers on a journey through the mind of an 11-year-old girl named Riley, as her emotions - Joy, Sadness, Anger, Fear, and Disgust - navigate her life during a challenging period of transition. Here are several reasons why Inside Out is a masterpiece: Groundbreaking Concept: Inside Out presents a fresh and groundbreaking concept that delves into the inner workings of the human mind and explores the intricate world of emotions. The film personifies emotions as characters who operate in a control center, known as Headquarters, and their interactions and dynamics are brilliantly portrayed. The film's unique concept challenges conventional storytelling and provides an innovative and thought-provoking approach to depicting emotions on screen. Emotional Depth: Inside Out delves into the complexity of human emotions with remarkable depth and authenticity. It portrays how emotions are intertwined and how they shape our thoughts, memories, and actions. The film masterfully depicts the interplay of emotions, showing how Joy and Sadness are not mutually exclusive, but rather essential for each other's existence. The exploration of Sadness as a crucial emotion, often overlooked in society, is a groundbreaking approach that highlights the importance of embracing all emotions as part of the human experience. Visual Brilliance: The animation in Inside Out is visually breathtaking. Pixar's attention to detail is evident in every frame, creating a vibrant and immersive world that represents the inner workings of the mind. The creative use of color, lighting, and visual cues to represent different emotions and memories adds depth and richness to the storytelling. The stunning visuals enhance the emotional impact of the film, making it a truly cinematic experience. Relatable Storytelling: Inside Out tells a universal story that resonates with audiences of all ages. The film depicts the challenges of growing up, dealing with change, and navigating complex emotions in a relatable and heartfelt manner. It explores the struggles of adolescence, the importance of family and friendships, and the emotional journey we all go through as we mature. The story is presented in a way that is accessible to both children and adults, making it a film that can be appreciated by audiences of all generations. Memorable Characters: The characters in Inside Out are lovable, relatable, and memorable. Joy, Sadness, Anger, Fear, and Disgust are not just caricatures of emotions, but fully fleshed-out characters with their own personalities and motivations. Their interactions are both humorous and poignant, creating a deep emotional connection with the audience. The film's endearing characters are a testament to Pixar's ability to create multi-dimensional characters that resonate with audiences long after the credits roll. Impactful Themes: Inside Out delves into meaningful and impactful themes that are relevant to everyone. The film explores the importance of emotional intelligence, the need to acknowledge and embrace all emotions, and the value of memories and experiences in shaping our identities. It also delves into the complexity of mental health, highlighting the importance of taking care of our emotional well-being. These themes are handled with sensitivity and depth, making Inside Out a thought-provoking and introspective film that prompts meaningful conversations. Finally, Inside Out is a cinematic masterpiece that pushes the boundaries of storytelling and animation. Its groundbreaking concept, emotional depth, visual brilliance, relatable storytelling, memorable characters, and impactful themes make it a film that resonates with audiences on multiple levels. It is a testament to Pixar's storytelling prowess and their ability to create films that are not only entertaining but also thought-provoking and emotionally resonant. Inside Out is a must-watch for anyone!",insideout
"Pixar's ""Inside Out"" is an original and emotionally gripping film that captivated audiences before its sequel. The movie offers a unique perspective by delving into the inner workings of a young girl's mind, personifying her emotions as characters. The relationship between Joy and Sadness is a central focus, as they embark on a journey together to not only comprehend each other but also to safeguard Riley from losing herself and her connections. The emotional rollercoaster they navigate, alongside Fear, Disgust, and Anger, provides a compelling exploration of the complexities of human emotions. The film skillfully portrays how memories are stored and the poignant adventure with Bing Bong adds depth to the storytelling. ""Inside Out"" is a heartwarming and entertaining experience suitable for families and children alike. It encourages collective engagement and fosters an understanding that it is natural to experience a range of emotions. Ultimately, the film conveys a powerful message that resonates with viewers of all ages - that it is acceptable to feel a variety of emotions, including anger and fear. ""Inside Out"" is a delightful and touching cinematic masterpiece that showcases the universality of human feelings.",insideout
"All teenagers should see this film. For me, being a mature adult it wasn't quite as a 'wow' however it stayed with me for some days, especially how crucial it is to give sadness space within the mind.",insideout
cool concept but joy was insufferable character with too much self importance. Plot was mild as the movie is more focused on the concept and showing how the mind works. Bing bong's sacrifice was my highlight of the movie,insideout
"Archie’s review: “Yes, I liked it. The cats at the end were my favourite. I liked the start. I’m not really sure what happened. I liked the blue one, the sad one. The circle balls were memories. Don’t ever ask me about the train.” 🧠",insideout
"Its poignant and imaginative. It made me think of the comic strip The Numbskulls, where people live inside the persons head. I also thought that the headquarters resembled, in terms of size and space/imagination wise, the inside of the Tardis on Doctor Who!. The CGI is very good and I enjoyed the variety of different, somewhat hyperactive characters, not just the 5 main emotions but the imaginary friend, Bing Bong, who cries sweets (candy), among others. I enjoyed it - it is a little cheesy and rather sickly sweet at the end but its not too bad overall, for a kids film. Would I recommend it? Yes I would.",insideout
"Pixar is back! A great animated movie that can be read in different ways, without leaving out the fun and jokes for children who, when they grow up, will see the kind of movie that Inside Out is. This is what Pixar is by nature and I missed it so much.",insideout
Este filme é incrivel. fala sobre estabilidade emocional e como forçar a alegria é horrivel para o emocional das pessoas. A mente da Riley está organizada de forma criativa.,insideout
"This animated movie was great. Amy Poehler, Phyllis Smith, Bill Hader, Lewis Black, Richard Kind, Mindy Kaling, and the rest of the cast did a great job on this movie. The story of the movie was entertaining and humorous. It's about a way to look inside the mind and how emotions control us. If you haven't seen this movie yet, check it out sometime. It's a great movie for an entire family.",insideout
"Amazing movie. This movie takes you on a rollercoaster of emotions through the eyes of an 11-year old girl. It hits me so hard and got me so moved with those emotions, especially towards the end of the movie, that it really is a beautiful masterpiece of a film. This movie is really for all ages, and I'd strongly recommend you watch it if you haven't already. It is among my top Pixar movies of all time, and it deserves all the love it gets.",insideout
"I know a great deal of people adore this movie but for me at least I think it's one of pixar's worst endeavours, I found none of the characters interesting, the story ultimately flat and derivative and the only upsides are the decent animation and premise, if you enjoy it that's fine but it's one of the few pixar movies I wouldn't intend on watching again anytime soon.",insideout
"One of the best Pixar movie for kid and full of emotional. For the whole story of the movie it about person emotion example joy,angry,sad and fear that our emotions try to control our body and they thinking that their own action are best solving problem. The best point of the movie isn't about movie story but that is how Pixar communicate to watcher to talk about our human emotions, How to sit with our emotions in rate PG and totally this film is made for everyone one of the best film ever ENJOY.",insideout
"A film created both for children and adults, which approaches psychological concepts in an outstandingly creative and accessible manner. The Fantasy, Animation, Comedy, Kids & Family movie ‘Inside Out' (2015), directed by Pete Docter, finds an original way of depicting the processes our mind goes through during the times it is taken over by different emotions and memories. After freshly moving out with her family to San Francisco, 11-year-old protagonist Riley Andersen, whose mind is controlled by 5 basic emotions: Joy, Sadness, Fear, Disgust, and Anger, is having a hard time getting accustomed to the new environment, thus longing for the old days and bringing back the bittersweet memories of her birthplace. This, however, means that the lead in the Brain Headquarters would be taken by Sadness, which is seen negatively by the other emotions, especially Joy, who took the leader role. In her attempt of getting Sadness to step back from the control panel, the both end up sucked out of the Headquarters, accompanying Riley's core memories, which they now have to find a way to restore, in order to keep Riley's personality, all while Anger, Fear, and Disgust are forced to take charge of Riley's life, with disastrous results. What I mostly liked about the movie was the writing, which was done very accurately to portray how emotions and memories help make us who we are. The team managed to illustrate Joy as the most complex emotion, envisioning her as vulnerable and intangible because she was ""unapologetically positive"". They had the idea about Joy's potential to excessively manipulate youth, creating Riley's ""social storms"", which is an excellent way of addressing toxic positivity. The key-message that is highlighted throughout the events in the film is that happiness implies feeling sadness as well. Loving someone intrinsically means feeling hurt when we lose them. We NEED sadness in our lives, in order to fully experience joy. We need to cope with painful situations from time to time, in order to grow and become better as a person. (""Crying Helps Me Slow Down And Obsess Over The Weight Of Life's Problems."" - Sadness) Another great aspect of the movie is its animation, particularly the character design. The team had been assigned a hard job of visualising and turning abstract concepts into understandable for kids animated characters. Not only have they given every character a unique colour and shape pattern (with Anger being shaped like a brick, Joy - a star, Sadness - a teardrop and Fear being tall and thin like a nerve), but they totally moulded each of the emotions from different textures, as well as even making their moves different, accordingly to their personalities (making Fear to be all floppy and dangling all the time and Anger to always keep his stiff, still posture). On top of that, they even went as far as making Joy glow from within, by creating a ""sparkly"" aura for her, which took a lot of time and efforts. All in all, I can admit that having watched the animation more than 3 times doesn't make rewatching it every time any less of a tear-jerker. It is hands down a brilliant production, put together for both children and their parents to enjoy. I absolutely recommend it for a family movie night, not only because it's a much simple way of teaching a child about how their mind works, but also because it's a great tool to help people of any age understand themselves more and learn how to figure out their emotions and besides, it offers some great insight into psychology and neuroscience in a highly uncomplicated way.",insideout
"WOW. This is definitely one of th best movies Pixar has made. Not only because of the amazing animation, but also the story and emotion (of course ;)) it carries. At one point (spoilers ahead!) where Riley returned home after trying to run away and fell in her parents' arms, I starting crying. Also, I watched the movie again recently (I am 16) and I kind of cried again at that scene. Amazing how they done it. Good job Absolute Must See!!!",insideout
Good idea but the story was stretched out unnecessarily with too many predictable ups and downs. Could have been edited to be a 1.5 hour movie.,insideout
"This movie is for babies, this may not be a fair rating though as every 20 times I have watched it...... I mean every 20 times I have slept through it. I still don't know how they manage to get back to the head office",insideout
"`Inside out` is probably one of the worst animation movie I have seen. It lacks a sense of character recognition, at times purpose and importantly emotional connect.",insideout
"The emotions of an eleven year-old girl named Riley are brought to life inside her head as they move from Minnesota to San Francisco. The voice casting in this film is amazing! Amy Poehler, Phyllis Smith, Lewis Black, Bill Hader and Mindy Kaling are terrific as Joy, Sadness, Anger, Fear and Disgust respectively. Them and Richard Kind as Bing Bong drive this film. This film has so much thought put into it (pun intended)! The way they portray things like memory, abstract thought, dreams, depression, etc., is so creative and somewhat educational. The finale also brings a great emotional lesson for anyone. Not only is the story and backgrounds creative, but the animation and attention to detail is simply astounding and makes this film worth watching repeatedly. This movie is a must watch!",insideout
"Animation quality - top of the line, shallow a human to the role of a puppet of his emotions and addressing such a concept to children calls for vengeance to heaven",insideout
"Pixar has made movies of all kinds - What if toys had feelings, what if insects had feelings, what if monsters had feelings, what if cars had feelings, what if fishes had feelings, what if rats had feelings. And now they have made Inside Out - what if feelings had feelings? Inside Out is probably one of the most underrated movies that Pixar has made. It was the first original Pixar movie which I didn't get to know about when it released (the first such one was a sequel, Monsters University), and I'm really surprised how this movie gets overlooked so easily. The way I see it, this movie is a social commentary about how we perceive life with our emotions. Riley here is a metaphor of us, how we feel when we move to a new place and are unable to handle the new life. In such situations we either feel scared, angry or depressed. When Riley starts crying in class, Joy tries to stop Sadness from ruining her memory with a vacuum but ends up destroying all her other memories. This is another metaphor from our lives, where we end up forgetting all our happy memories in times of desperation. Later on Joy and Sadness are in her memories, where they see Riley's childhood drawing of Bing Bong whom she considered her friend. The plot has been made with a complete sense of nostalgia. When we feel nostalgic, we feel both happiness and sadness at the same time. We are happy because we got to live those times, the time which was better than what we are living at the moment. We are sad because we know that time never stops, and so everyday we are straying further away from when it happened. We will never be able to live the day again, and it shall only stay in our memory. While Joy and Sadness are not present Fear, Anger and Disgust control her. I don't think I need to explain this. Riley has lost all her happiness and does not feel any sadness. Keep in mind she had previously cried in class, which is something very embarrassing for a ten year old child. As a result she does not want to show her sorrow in front of everyone since she fears people will laugh at her, so instead she tries to cover it with anger and disgust. This is just like how we behave when we are depressed but are also too afraid of what others might think if they learn about it. And then there is the memory dump, the place where the old memories are forgotten. This is one of the deepest messages that the movie gave us. To save Joy and Sadness and allow them to get out of the pit, Bing Bong readily sacrifices himself. This is because he had always considered himself and Riley friends, and he was ready to sacrifice his own life for this. It also shows how Riley has now lost the memory of Bing Bong due to her depression and frustration, and it is something she will never remember again. This is a metaphor of how we forget the small details from our childhood which gave us joy once we grow out of the phase. It also symbolises that although Bing Bong has been lost forever, Riley's joy and sadness will always remember him. This is similar to how we get nostalgic whenever we see our childhood writings and drawings. And finally when Joy and Sadness do make it back, then Joy chooses to let Sadness guide Riley. If she wanted she could have guided Riley and make her feel happy about reuniting with her parents. But in that case the moment would have completely lost the impact. So instead Sadness did it, which is why Riley started crying, something she had not done for a long time. This is yet another metaphor of when we are unable to hold our sorrow for too long and burst out crying. As a result her parents are finally able to understand the situation she is in and give her more love. In the end Riley starts feeling happy, since everyone has understood the value of Joy. She was the first emotion that Riley felt, and the one who guided them all in the time of desperation. All the other emotions came to her afterwards, which is why they are not as emotionally attached to Riley as Joy does. Joy knows what is the best for her, just like how we feel the best thing for our life is what makes us happy.",insideout
This film was a massive achievement and gave Pixar's first Animated Feature win since Toy Story 3. One Of The Best Movies Of The 2010's.,insideout
"Summary: Five emotions—Joy, Anger, Fear, Disgust, and Sadness—live in Riley's mind and help her navigate her pre-teen world. Having just moved from Minnesota to San Francisco, she has a lot of changes ahead! Takeaways: Incredible representation and teaching moment for children about our emotions.",insideout
"Just….how? How did Pixar make another flawless film after three films that I would either consider meh or bad? I just don't get it! Let's just make sure Pete Doctor directs every Pixar movie ever and we will be a-ok. I don't want to talk about all the good things with this movie, because let's face it: everyone has done that. Instead, I want to talk about all the things that this Pixar movie does better than all the others. First, I think this is the best voice cast for any Pixar movies prior or after this. The only one that kind of comes close for me is Toy Story 4, but that's for a different review. Biggest highlight is of course the great work of Amy Phoeler as Joy, it was just spot on. Next, comedy. Seeing how the main character is literally the concept of Joy, I would like to think that this movie was going to be funny. And I was right with this being, in my personal opinion, the funniest Pixar movie. Lewis Black as Anger is just a laughing riot to me. He was hilarious! Finally, how can you not talk about this movie without mentioning the ending, with two big emotional parts that really leave a huge impact. The first being the death of Bing Bong, which feels a little like it comes out of nowhere, but you're going to remember it. And, of course, when Riley comes home from running away and the parents also say that they miss the old home….OMG it's so good! The only kind of problem is that Anger is mainly the reason all the islands get destroyed, and no one addresses it at any moment. But that's minor, and no one is going to be thinking that in their first viewing, I only noticed it in my most previous viewing of the movie anyway. I really think someone should do a deeper dive into this movie, cause it really deserves it. However, I can only praise it for so long. Go to Disney+ and watch this flawless film and to see the best Pixar has to offer!",insideout
Inside Out is a fantastic movie. This movie is so original engaging and entertaining. I actually couldn't believe how smart this movie was. There's a lot of cleverness of how the mind works and how we feel. This movie is the definition of creativity. There are so many stories you could tell from this type of concept. The animation is phenomenal and the movie is drop dead has a solid script and has relatable characters beyond your wildest dreams. Inside Out is really just a a good movie and I have no other thing to say about it. 10/10,insideout
Inside Out is a great movie that I would definitely watch again! I really enjoy how each emotion was explored and the vibrant animation is as good as always!,insideout
"My kid laughed at me crying at this one. It's a wonderful guide to human psychology, and probably more for parents than kids. One socioeconomic critique? When Riley gets to San Francisco and the townhouse she enters is supposedly depressing and rodent infested, I couldn't see through my adult vision of: That's a multi-million dollar home in San Francisco, Riley...Your parents must work in the tech industry and you are RICH! Cheer up, that's no Charlie Bucket dwelling, you're practically Veruca Salt!",insideout
"100/100. Simply the best animation movie I have ever seen. When it comes to emotion, this movie hits all of the right chords. At its core, ‘Inside Out' is a movie about the personification of human emotions but it is laid out for viewers in such a charming and witty way, both adults and children can enjoy this Pixar film. Throughout the movie, you are taken on an emotional roller coaster that will make you tear up and then laugh in the same scene. Everybody can relate to this movie making it a must watch while also being Pixar's greatest movie ever released.",insideout
"From a few of the same key players that brought Up, Inside Out is another profoundly affective animated drama guaranteed to pry emotion from anyone with a heart. The voice cast and animation all seem to be up to Pixar standard, while the emotion alone makes the film. The story combines the gut-wrenching and the fun, but does require the switching off of brains. Every story needs some logic or rules, even within a fantasy, to really work and have genuine stakes, and this just doesn't. You're introduced to the system, but you receive the feeling that elements and abilities In the moment, the film does more than enough to be positively memorable and pack a top-tier emotional punch, and this alone makes it good despite its numerous problems.",insideout
The single greatest animated movie of all time. It's a beautifully animated film with deep themes and messaging that works well for adults and children. This is one of my all time favorite films that delivers a powerful message.,insideout
This is a very cute film that explains the depth of mood and the importance of being sad and also happy. It also explains depression and anger in a more child friendly way. The bright colours and beautiful imagery make for a nice watch Gives you a good representative and idea of what types of mood can make what kind of ripple affect. A good family film,insideout
Hits all the right points of growing up as a kid and keeps it fun and enjoyable. It is also one of the few films to actually make me emotional. Damn you bing bong,insideout
"A masterpiece in how it’s structured, how the world of the mind is built, and telling a story a lot of people can relate to, whether it be moving away or something else.",insideout
Of course not a complete view on feelings. But I mean we don't truly understand them yet anyways. So all there is to say is the movie just makes you think about yourself and others. And hopefully you'll evolve from doing so. I highly recommend it to everyone!,insideout
